side,ticker,pattern,fwd_days,n,mean_ret,median,win_rate
sell,ACGL,E_FVG5,60,1,2.789396595703444,2.789396595703444,100.0
sell,ACGL,E_Fext,60,2,-0.6899059036861055,-0.6899059036861055,50.0
sell,ACGL,E_OB,60,5,1.5792370239523608,2.1092899510117826,60.0
sell,ACGL,E_R_FVG1,60,0,,,
sell,ACGL,E_R_FVG5,60,1,2.789396595703444,2.789396595703444,100.0
sell,ACGL,E_Q_FVG1,60,0,,,
sell,ACGL,E_FVG1_Fx,60,0,,,
sell,ACGL,FVG1_R,60,0,,,
buy,ACN,baseline,20,34,6.302528460506937,6.85948232709206,76.47058823529412
buy,ACN,E,20,6,10.942148715618506,13.487833963434525,83.33333333333334
buy,ACN,E_R,20,3,12.311215483791225,14.61526457624092,100.0
buy,ACN,FVG1,20,2,1.4248913809023442,1.4248913809023442,100.0
buy,ACN,E_FVG1,20,0,,,
buy,ACN,E_FVG5,20,0,,,
buy,ACN,E_Fext,20,0,,,
buy,ACN,E_OB,20,4,8.247681113574474,8.31594098129433,75.0
buy,ACN,E_R_FVG1,20,0,,,
buy,ACN,E_R_FVG5,20,0,,,
buy,ACN,E_Q_FVG1,20,0,,,
buy,ACN,E_FVG1_Fx,20,0,,,
buy,ACN,FVG1_R,20,1,0.646891681552749,0.646891681552749,100.0
sell,ACN,baseline,20,31,4.240454092717791,3.558061376951111,80.64516129032258
sell,ACN,E,20,2,-3.7212399696623772,-3.7212399696623772,50.0
sell,ACN,E_R,20,0,,,
sell,ACN,FVG1,20,0,,,
sell,ACN,E_FVG1,20,0,,,
sell,ACN,E_FVG5,20,0,,,
sell,ACN,E_Fext,20,0,,,
sell,ACN,E_OB,20,2,-3.7212399696623772,-3.7212399696623772,50.0
sell,ACN,E_R_FVG1,20,0,,,
sell,ACN,E_R_FVG5,20,0,,,
sell,ACN,E_Q_FVG1,20,0,,,
sell,ACN,E_FVG1_Fx,20,0,,,
sell,ACN,FVG1_R,20,0,,,
buy,ACN,baseline,30,34,5.302058930423083,5.917900997823269,82.35294117647058
buy,ACN,E,30,6,9.25280295385163,8.084084119816307,100.0
buy,ACN,E_R,30,3,12.130020305974162,16.612263882900525,100.0
buy,ACN,FVG1,30,2,0.5394238633621848,0.5394238633621848,100.0
buy,ACN,E_FVG1,30,0,,,
buy,ACN,E_FVG5,30,0,,,
buy,ACN,E_Fext,30,0,,,
buy,ACN,E_OB,30,4,5.220721350904288,3.1174632829694717,100.0
buy,ACN,E_R_FVG1,30,0,,,
buy,ACN,E_R_FVG5,30,0,,,
buy,ACN,E_Q_FVG1,30,0,,,
buy,ACN,E_FVG1_Fx,30,0,,,
buy,ACN,FVG1_R,30,1,0.5701583195393719,0.5701583195393719,100.0
sell,ACN,baseline,30,31,4.364864591944563,4.703926993145532,61.29032258064516
sell,ACN,E,30,2,-4.595310448459018,-4.595310448459018,50.0
sell,ACN,E_R,30,0,,,
sell,ACN,FVG1,30,0,,,
sell,ACN,E_FVG1,30,0,,,
sell,ACN,E_FVG5,30,0,,,
sell,ACN,E_Fext,30,0,,,
sell,ACN,E_OB,30,2,-4.595310448459018,-4.595310448459018,50.0
sell,ACN,E_R_FVG1,30,0,,,
sell,ACN,E_R_FVG5,30,0,,,
sell,ACN,E_Q_FVG1,30,0,,,
sell,ACN,E_FVG1_Fx,30,0,,,
sell,ACN,FVG1_R,30,0,,,
buy,ACN,baseline,60,34,5.245181780666805,4.799444331271523,64.70588235294117
buy,ACN,E,60,6,12.457076644331371,9.14041395551522,100.0
buy,ACN,E_R,60,3,17.39056428823255,18.844808062465866,100.0
buy,ACN,FVG1,60,2,10.919914537304061,10.919914537304061,100.0
buy,ACN,E_FVG1,60,0,,,
buy,ACN,E_FVG5,60,0,,,
buy,ACN,E_Fext,60,0,,,
buy,ACN,E_OB,60,4,6.79796674901373,6.02430306456069,100.0
buy,ACN,E_R_FVG1,60,0,,,
buy,ACN,E_R_FVG5,60,0,,,
buy,ACN,E_Q_FVG1,60,0,,,
buy,ACN,E_FVG1_Fx,60,0,,,
buy,ACN,FVG1_R,60,1,17.656864169603523,17.656864169603523,100.0
sell,ACN,baseline,60,31,7.384459307292636,6.289185957296636,70.96774193548387
sell,ACN,E,60,2,-5.471223048796546,-5.471223048796546,50.0
sell,ACN,E_R,60,0,,,
sell,ACN,FVG1,60,0,,,
sell,ACN,E_FVG1,60,0,,,
sell,ACN,E_FVG5,60,0,,,
sell,ACN,E_Fext,60,0,,,
sell,ACN,E_OB,60,2,-5.471223048796546,-5.471223048796546,50.0
sell,ACN,E_R_FVG1,60,0,,,
sell,ACN,E_R_FVG5,60,0,,,
sell,ACN,E_Q_FVG1,60,0,,,
sell,ACN,E_FVG1_Fx,60,0,,,
sell,ACN,FVG1_R,60,0,,,
buy,ADBE,baseline,20,34,7.206997043838322,5.1774977989733575,73.52941176470588
buy,ADBE,E,20,4,20.402378137295457,19.39582155892864,100.0
buy,ADBE,E_R,20,1,16.91688410774825,16.91688410774825,100.0
buy,ADBE,FVG1,20,4,8.90475065388467,9.400599075261768,75.0
buy,ADBE,E_FVG1,20,0,,,
buy,ADBE,E_FVG5,20,0,,,
buy,ADBE,E_Fext,20,0,,,
buy,ADBE,E_OB,20,2,9.122111065106665,9.122111065106665,100.0
buy,ADBE,E_R_FVG1,20,0,,,
buy,ADBE,E_R_FVG5,20,0,,,
buy,ADBE,E_Q_FVG1,20,0,,,
buy,ADBE,E_FVG1_Fx,20,0,,,
buy,ADBE,FVG1_R,20,2,9.400599075261768,9.400599075261768,100.0
sell,ADBE,baseline,20,29,10.344392124776503,10.526814275664746,93.10344827586206
sell,ADBE,E,20,5,12.591364035278351,11.213918884853062,100.0
sell,ADBE,E_R,20,1,11.213918884853062,11.213918884853062,100.0
sell,ADBE,FVG1,20,2,-2.9643399829079056,-2.9643399829079056,50.0
sell,ADBE,E_FVG1,20,0,,,
sell,ADBE,E_FVG5,20,0,,,
sell,ADBE,E_Fext,20,0,,,
sell,ADBE,E_OB,20,4,12.935725322884673,11.232638180424805,100.0
sell,ADBE,E_R_FVG1,20,0,,,
sell,ADBE,E_R_FVG5,20,0,,,
sell,ADBE,E_Q_FVG1,20,0,,,
sell,ADBE,E_FVG1_Fx,20,0,,,
sell,ADBE,FVG1_R,20,1,-7.4821253566331265,-7.4821253566331265,0.0
buy,ADBE,baseline,30,34,5.778340564894711,2.532024148722977,55.88235294117647
buy,ADBE,E,30,4,20.296053271597444,19.046713349663808,75.0
buy,ADBE,E_R,30,1,15.051621965223097,15.051621965223097,100.0
buy,ADBE,FVG1,30,4,11.548573777558088,12.619209973133284,75.0
buy,ADBE,E_FVG1,30,0,,,
buy,ADBE,E_FVG5,30,0,,,
buy,ADBE,E_Fext,30,0,,,
buy,ADBE,E_OB,30,2,6.143797526995328,6.143797526995328,50.0
buy,ADBE,E_R_FVG1,30,0,,,
buy,ADBE,E_R_FVG5,30,0,,,
buy,ADBE,E_Q_FVG1,30,0,,,
buy,ADBE,E_FVG1_Fx,30,0,,,
buy,ADBE,FVG1_R,30,2,9.382511199172473,9.382511199172473,50.0
sell,ADBE,baseline,30,29,10.798470577122245,10.565580181288697,86.20689655172413
sell,ADBE,E,30,5,11.38757889933682,10.565580181288697,100.0
sell,ADBE,E_R,30,1,4.662276293673201,4.662276293673201,100.0
sell,ADBE,FVG1,30,2,-5.850604311541442,-5.850604311541442,0.0
sell,ADBE,E_FVG1,30,0,,,
sell,ADBE,E_FVG5,30,0,,,
sell,ADBE,E_Fext,30,0,,,
sell,ADBE,E_OB,30,4,13.068904550752723,14.120910867519772,100.0
sell,ADBE,E_R_FVG1,30,0,,,
sell,ADBE,E_R_FVG5,30,0,,,
sell,ADBE,E_Q_FVG1,30,0,,,
sell,ADBE,E_FVG1_Fx,30,0,,,
sell,ADBE,FVG1_R,30,1,-10.88896637741587,-10.88896637741587,0.0
buy,ADBE,baseline,60,34,3.8544677421903306,-0.6936893665910975,50.0
buy,ADBE,E,60,4,26.772196225827155,29.89476269352786,75.0
buy,ADBE,E_R,60,1,37.263345926973976,37.263345926973976,100.0
buy,ADBE,FVG1,60,4,7.167925175246622,7.5378067118028795,75.0
buy,ADBE,E_FVG1,60,0,,,
buy,ADBE,E_FVG5,60,0,,,
buy,ADBE,E_Fext,60,0,,,
buy,ADBE,E_OB,60,2,15.700588665806066,15.700588665806066,50.0
buy,ADBE,E_R_FVG1,60,0,,,
buy,ADBE,E_R_FVG5,60,0,,,
buy,ADBE,E_Q_FVG1,60,0,,,
buy,ADBE,E_FVG1_Fx,60,0,,,
buy,ADBE,FVG1_R,60,2,7.5378067118028795,7.5378067118028795,100.0
sell,ADBE,baseline,60,29,10.80317195335082,13.927729669917511,79.3103448275862
sell,ADBE,E,60,5,13.55169333823864,15.334389675153268,100.0
sell,ADBE,E_R,60,1,15.334389675153268,15.334389675153268,100.0
sell,ADBE,FVG1,60,2,-3.348845809808254,-3.348845809808254,50.0
sell,ADBE,E_FVG1,60,0,,,
sell,ADBE,E_FVG5,60,0,,,
sell,ADBE,E_Fext,60,0,,,
sell,ADBE,E_OB,60,4,13.106019254009986,13.984536382076282,100.0
sell,ADBE,E_R_FVG1,60,0,,,
sell,ADBE,E_R_FVG5,60,0,,,
sell,ADBE,E_Q_FVG1,60,0,,,
sell,ADBE,E_FVG1_Fx,60,0,,,
sell,ADBE,FVG1_R,60,1,-11.789653408116733,-11.789653408116733,0.0
buy,ADI,baseline,20,33,6.808226993297609,6.358563534609033,78.78787878787878
buy,ADI,E,20,7,13.282498766143226,16.753927645906703,100.0
buy,ADI,E_R,20,2,4.544914875977459,4.544914875977459,100.0
buy,ADI,FVG1,20,4,15.998670627201896,18.757311937895125,100.0
buy,ADI,E_FVG1,20,1,20.1214950984083,20.1214950984083,100.0
buy,ADI,E_FVG5,20,1,20.1214950984083,20.1214950984083,100.0
buy,ADI,E_Fext,20,0,,,
buy,ADI,E_OB,20,6,11.780344192277532,12.681893744495866,100.0
buy,ADI,E_R_FVG1,20,0,,,
buy,ADI,E_R_FVG5,20,0,,,
buy,ADI,E_Q_FVG1,20,0,,,
buy,ADI,E_FVG1_Fx,20,0,,,
buy,ADI,FVG1_R,20,1,6.358563534609033,6.358563534609033,100.0
sell,ADI,baseline,20,38,5.1202080783949695,4.833149094291722,86.8421052631579
sell,ADI,E,20,4,9.0338735824052,8.692184816128297,100.0
sell,ADI,E_R,20,2,6.032613484043985,6.032613484043985,100.0
sell,ADI,FVG1,20,2,3.917934163720142,3.917934163720142,100.0
sell,ADI,E_FVG1,20,0,,,
sell,ADI,E_FVG5,20,0,,,
sell,ADI,E_Fext,20,1,10.505992147906715,10.505992147906715,100.0
sell,ADI,E_OB,20,2,4.218806152265566,4.218806152265566,100.0
sell,ADI,E_R_FVG1,20,0,,,
sell,ADI,E_R_FVG5,20,0,,,
sell,ADI,E_Q_FVG1,20,0,,,
sell,ADI,E_FVG1_Fx,20,0,,,
sell,ADI,FVG1_R,20,0,,,
buy,ADI,baseline,30,33,8.98800406973389,5.171371094696768,78.78787878787878
buy,ADI,E,30,7,19.095575760110343,21.4045792927349,100.0
buy,ADI,E_R,30,2,7.37144408180227,7.37144408180227,100.0
buy,ADI,FVG1,30,4,21.096435304492516,21.519949731496716,100.0
buy,ADI,E_FVG1,30,1,36.415532248106395,36.415532248106395,100.0
buy,ADI,E_FVG5,30,1,36.415532248106395,36.415532248106395,100.0
buy,ADI,E_Fext,30,0,,,
buy,ADI,E_OB,30,6,17.188277828736243,16.35071275073363,100.0
buy,ADI,E_R_FVG1,30,0,,,
buy,ADI,E_R_FVG5,30,0,,,
buy,ADI,E_Q_FVG1,30,0,,,
buy,ADI,E_FVG1_Fx,30,0,,,
buy,ADI,FVG1_R,30,1,4.930309506870253,4.930309506870253,100.0
sell,ADI,baseline,30,38,4.380852612835267,4.930760297675606,78.94736842105263
sell,ADI,E,30,4,8.29954470637965,6.9849453712526675,75.0
sell,ADI,E_R,30,2,2.550526656545555,2.550526656545555,50.0
sell,ADI,FVG1,30,2,1.4983858659146654,1.4983858659146654,100.0
sell,ADI,E_FVG1,30,0,,,
sell,ADI,E_FVG5,30,0,,,
sell,ADI,E_Fext,30,1,6.661857527415238,6.661857527415238,100.0
sell,ADI,E_OB,30,2,2.873614500382984,2.873614500382984,50.0
sell,ADI,E_R_FVG1,30,0,,,
sell,ADI,E_R_FVG5,30,0,,,
sell,ADI,E_Q_FVG1,30,0,,,
sell,ADI,E_FVG1_Fx,30,0,,,
sell,ADI,FVG1_R,30,0,,,
buy,ADI,baseline,60,33,12.310168595005992,7.96146492178745,84.84848484848484
buy,ADI,E,60,7,24.036157069122815,28.514780845451217,100.0
buy,ADI,E_R,60,2,3.572557478244221,3.572557478244221,100.0
buy,ADI,FVG1,60,4,28.29450024377507,24.86392536488676,100.0
buy,ADI,E_FVG1,60,1,49.614912584516674,49.614912584516674,100.0
buy,ADI,E_FVG5,60,1,49.614912584516674,49.614912584516674,100.0
buy,ADI,E_Fext,60,0,,,
buy,ADI,E_OB,60,6,19.063531314295656,16.346054811395422,100.0
buy,ADI,E_R_FVG1,60,0,,,
buy,ADI,E_R_FVG5,60,0,,,
buy,ADI,E_Q_FVG1,60,0,,,
buy,ADI,E_FVG1_Fx,60,0,,,
buy,ADI,FVG1_R,60,1,13.835237660810073,13.835237660810073,100.0
sell,ADI,baseline,60,38,2.354784030472228,5.390579165800403,63.1578947368421
sell,ADI,E,60,4,10.479984347614744,10.523975696268705,100.0
sell,ADI,E_R,60,2,7.866928439446923,7.866928439446923,100.0
sell,ADI,FVG1,60,2,6.535635120693309,6.535635120693309,100.0
sell,ADI,E_FVG1,60,0,,,
sell,ADI,E_FVG5,60,0,,,
sell,ADI,E_Fext,60,1,10.495361143179805,10.495361143179805,100.0
sell,ADI,E_OB,60,2,7.895542992535823,7.895542992535823,100.0
sell,ADI,E_R_FVG1,60,0,,,
sell,ADI,E_R_FVG5,60,0,,,
sell,ADI,E_Q_FVG1,60,0,,,
sell,ADI,E_FVG1_Fx,60,0,,,
sell,ADI,FVG1_R,60,0,,,
buy,ADM,baseline,20,36,4.51773016063561,4.654145393410067,72.22222222222221
buy,ADM,E,20,2,1.7405032137255378,1.7405032137255378,50.0
buy,ADM,E_R,20,1,4.738012627572143,4.738012627572143,100.0
buy,ADM,FVG1,20,1,5.012609858124399,5.012609858124399,100.0
buy,ADM,E_FVG1,20,0,,,
buy,ADM,E_FVG5,20,0,,,
buy,ADM,E_Fext,20,0,,,
buy,ADM,E_OB,20,2,1.7405032137255378,1.7405032137255378,50.0
buy,ADM,E_R_FVG1,20,0,,,
buy,ADM,E_R_FVG5,20,0,,,
buy,ADM,E_Q_FVG1,20,0,,,
buy,ADM,E_FVG1_Fx,20,0,,,
buy,ADM,FVG1_R,20,0,,,
sell,ADM,baseline,20,29,5.422262861998955,4.281995517244615,89.65517241379311
sell,ADM,E,20,6,5.570561993071871,4.865958463226143,100.0
sell,ADM,E_R,20,2,10.219155791495297,10.219155791495297,100.0
sell,ADM,FVG1,20,2,9.498814493822788,9.498814493822788,100.0
sell,ADM,E_FVG1,20,0,,,
sell,ADM,E_FVG5,20,0,,,
sell,ADM,E_Fext,20,0,,,
sell,ADM,E_OB,20,3,5.252559793384191,6.116894479169612,100.0
sell,ADM,E_R_FVG1,20,0,,,
sell,ADM,E_R_FVG5,20,0,,,
sell,ADM,E_Q_FVG1,20,0,,,
sell,ADM,E_FVG1_Fx,20,0,,,
sell,ADM,FVG1_R,20,2,9.498814493822788,9.498814493822788,100.0
buy,ADM,baseline,30,36,5.860367155113928,5.1842816083485985,69.44444444444444
buy,ADM,E,30,2,-2.1195813913622463,-2.1195813913622463,50.0
buy,ADM,E_R,30,1,0.7205383524003384,0.7205383524003384,100.0
buy,ADM,FVG1,30,1,7.684596839667897,7.684596839667897,100.0
buy,ADM,E_FVG1,30,0,,,
buy,ADM,E_FVG5,30,0,,,
buy,ADM,E_Fext,30,0,,,
buy,ADM,E_OB,30,2,-2.1195813913622463,-2.1195813913622463,50.0
buy,ADM,E_R_FVG1,30,0,,,
buy,ADM,E_R_FVG5,30,0,,,
buy,ADM,E_Q_FVG1,30,0,,,
buy,ADM,E_FVG1_Fx,30,0,,,
buy,ADM,FVG1_R,30,0,,,
sell,ADM,baseline,30,29,4.492721510316887,3.660062188310097,75.86206896551724
sell,ADM,E,30,6,8.55567333624249,7.462665291271102,66.66666666666666
sell,ADM,E_R,30,2,20.313444330972274,20.313444330972274,100.0
sell,ADM,FVG1,30,2,5.369390106541834,5.369390106541834,100.0
sell,ADM,E_FVG1,30,0,,,
sell,ADM,E_FVG5,30,0,,,
sell,ADM,E_Fext,30,0,,,
sell,ADM,E_OB,30,3,12.598738008085398,11.593276481226644,66.66666666666666
sell,ADM,E_R_FVG1,30,0,,,
sell,ADM,E_R_FVG5,30,0,,,
sell,ADM,E_Q_FVG1,30,0,,,
sell,ADM,E_FVG1_Fx,30,0,,,
sell,ADM,FVG1_R,30,2,5.369390106541834,5.369390106541834,100.0
buy,ADM,baseline,60,36,6.971618098616269,7.49796863400389,63.888888888888886
buy,ADM,E,60,2,-10.357460913703797,-10.357460913703797,50.0
buy,ADM,E_R,60,1,6.475618776386827,6.475618776386827,100.0
buy,ADM,FVG1,60,1,22.79304935021262,22.79304935021262,100.0
buy,ADM,E_FVG1,60,0,,,
buy,ADM,E_FVG5,60,0,,,
buy,ADM,E_Fext,60,0,,,
buy,ADM,E_OB,60,2,-10.357460913703797,-10.357460913703797,50.0
buy,ADM,E_R_FVG1,60,0,,,
buy,ADM,E_R_FVG5,60,0,,,
buy,ADM,E_Q_FVG1,60,0,,,
buy,ADM,E_FVG1_Fx,60,0,,,
buy,ADM,FVG1_R,60,0,,,
sell,ADM,baseline,60,29,3.9001056304866055,4.952496076928135,68.96551724137932
sell,ADM,E,60,6,3.403234885394736,3.947904834652295,66.66666666666666
sell,ADM,E_R,60,2,13.867478677864714,13.867478677864714,100.0
sell,ADM,FVG1,60,2,15.37362440167056,15.37362440167056,100.0
sell,ADM,E_FVG1,60,0,,,
sell,ADM,E_FVG5,60,0,,,
sell,ADM,E_Fext,60,0,,,
sell,ADM,E_OB,60,3,9.191122296706858,15.301599018753128,66.66666666666666
sell,ADM,E_R_FVG1,60,0,,,
sell,ADM,E_R_FVG5,60,0,,,
sell,ADM,E_Q_FVG1,60,0,,,
sell,ADM,E_FVG1_Fx,60,0,,,
sell,ADM,FVG1_R,60,2,15.37362440167056,15.37362440167056,100.0
buy,ADP,baseline,20,35,3.382897095283566,2.6996284171808136,80.0
buy,ADP,E,20,4,0.7778640101319061,-0.23574428682101867,50.0
buy,ADP,E_R,20,3,-0.8584189010541784,-1.9750692067650142,33.33333333333333
buy,ADP,FVG1,20,1,4.234865942187792,4.234865942187792,100.0
buy,ADP,E_FVG1,20,0,,,
buy,ADP,E_FVG5,20,0,,,
buy,ADP,E_Fext,20,0,,,
buy,ADP,E_OB,20,1,5.68671274369016,5.68671274369016,100.0
buy,ADP,E_R_FVG1,20,0,,,
buy,ADP,E_R_FVG5,20,0,,,
buy,ADP,E_Q_FVG1,20,0,,,
buy,ADP,E_FVG1_Fx,20,0,,,
buy,ADP,FVG1_R,20,0,,,
sell,ADP,baseline,20,30,4.8547554986155115,3.498446657803159,96.66666666666667
sell,ADP,E,20,4,6.464089163971389,4.613224183608995,100.0
sell,ADP,E_R,20,3,8.012453925920962,5.623013275431655,100.0
sell,ADP,FVG1,20,0,,,
sell,ADP,E_FVG1,20,0,,,
sell,ADP,E_FVG5,20,0,,,
sell,ADP,E_Fext,20,0,,,
sell,ADP,E_OB,20,3,7.417640521366406,5.623013275431655,100.0
sell,ADP,E_R_FVG1,20,0,,,
sell,ADP,E_R_FVG5,20,0,,,
sell,ADP,E_Q_FVG1,20,0,,,
sell,ADP,E_FVG1_Fx,20,0,,,
sell,ADP,FVG1_R,20,0,,,
buy,ADP,baseline,30,35,4.88396807173185,3.3277031092998266,80.0
buy,ADP,E,30,4,-0.43453132492978863,-3.3478275147954246,50.0
buy,ADP,E_R,30,3,-7.478116540660974,-9.35647420998254,33.33333333333333
buy,ADP,FVG1,30,1,5.519922236490471,5.519922236490471,100.0
buy,ADP,E_FVG1,30,0,,,
buy,ADP,E_FVG5,30,0,,,
buy,ADP,E_Fext,30,0,,,
buy,ADP,E_OB,30,1,20.696224322263767,20.696224322263767,100.0
buy,ADP,E_R_FVG1,30,0,,,
buy,ADP,E_R_FVG5,30,0,,,
buy,ADP,E_Q_FVG1,30,0,,,
buy,ADP,E_FVG1_Fx,30,0,,,
buy,ADP,FVG1_R,30,0,,,
sell,ADP,baseline,30,30,3.847778121025375,4.406993522130812,73.33333333333333
sell,ADP,E,30,4,10.484744129229478,7.200236170507524,100.0
sell,ADP,E_R,30,3,11.455659369712796,6.828473933235523,100.0
sell,ADP,FVG1,30,0,,,
sell,ADP,E_FVG1,30,0,,,
sell,ADP,E_FVG5,30,0,,,
sell,ADP,E_Fext,30,0,,,
sell,ADP,E_OB,30,3,12.360993457064957,7.571998407779525,100.0
sell,ADP,E_R_FVG1,30,0,,,
sell,ADP,E_R_FVG5,30,0,,,
sell,ADP,E_Q_FVG1,30,0,,,
sell,ADP,E_FVG1_Fx,30,0,,,
sell,ADP,FVG1_R,30,0,,,
buy,ADP,baseline,60,35,5.163339236747999,5.329289925415635,65.71428571428571
buy,ADP,E,60,4,1.768756694928392,3.9957442678714177,50.0
buy,ADP,E_R,60,3,-3.666083374318262,-6.266918304616093,33.33333333333333
buy,ADP,FVG1,60,1,-12.725425117650893,-12.725425117650893,0.0
buy,ADP,E_FVG1,60,0,,,
buy,ADP,E_FVG5,60,0,,,
buy,ADP,E_Fext,60,0,,,
buy,ADP,E_OB,60,1,18.073276902668354,18.073276902668354,100.0
buy,ADP,E_R_FVG1,60,0,,,
buy,ADP,E_R_FVG5,60,0,,,
buy,ADP,E_Q_FVG1,60,0,,,
buy,ADP,E_FVG1_Fx,60,0,,,
buy,ADP,FVG1_R,60,0,,,
sell,ADP,baseline,60,30,3.5466256180950215,3.332824754142756,60.0
sell,ADP,E,60,4,6.235734331834321,2.913670227736784,50.0
sell,ADP,E_R,60,3,9.909399221144898,8.09545927357031,66.66666666666666
sell,ADP,FVG1,60,0,,,
sell,ADP,E_FVG1,60,0,,,
sell,ADP,E_FVG5,60,0,,,
sell,ADP,E_Fext,60,0,,,
sell,ADP,E_OB,60,3,9.070352048478009,8.09545927357031,66.66666666666666
sell,ADP,E_R_FVG1,60,0,,,
sell,ADP,E_R_FVG5,60,0,,,
sell,ADP,E_Q_FVG1,60,0,,,
sell,ADP,E_FVG1_Fx,60,0,,,
sell,ADP,FVG1_R,60,0,,,
buy,ADSK,baseline,20,33,7.492259763592472,4.57570092583277,87.87878787878788
buy,ADSK,E,20,5,18.802837271420486,21.165833076266548,100.0
buy,ADSK,E_R,20,1,32.38959424652152,32.38959424652152,100.0
buy,ADSK,FVG1,20,4,3.183956589103308,4.4160981651778055,75.0
buy,ADSK,E_FVG1,20,0,,,
buy,ADSK,E_FVG5,20,0,,,
buy,ADSK,E_Fext,20,0,,,
buy,ADSK,E_OB,20,3,23.566177995172485,23.76832191932418,100.0
buy,ADSK,E_R_FVG1,20,0,,,
buy,ADSK,E_R_FVG5,20,0,,,
buy,ADSK,E_Q_FVG1,20,0,,,
buy,ADSK,E_FVG1_Fx,20,0,,,
buy,ADSK,FVG1_R,20,1,5.474298886124553,5.474298886124553,100.0
sell,ADSK,baseline,20,35,6.964253331438504,6.813681187032185,80.0
sell,ADSK,E,20,5,6.182895661610426,6.2022403907360175,80.0
sell,ADSK,E_R,20,3,1.6522252643091617,2.0019596541786746,66.66666666666666
sell,ADSK,FVG1,20,0,,,
sell,ADSK,E_FVG1,20,0,,,
sell,ADSK,E_FVG5,20,0,,,
sell,ADSK,E_Fext,20,0,,,
sell,ADSK,E_OB,20,2,4.701916670319488,4.701916670319488,100.0
sell,ADSK,E_R_FVG1,20,0,,,
sell,ADSK,E_R_FVG5,20,0,,,
sell,ADSK,E_Q_FVG1,20,0,,,
sell,ADSK,E_FVG1_Fx,20,0,,,
sell,ADSK,FVG1_R,20,0,,,
buy,ADSK,baseline,30,33,7.857351190143902,5.402848918056172,84.84848484848484
buy,ADSK,E,30,5,16.10969876051123,18.07575091976339,100.0
buy,ADSK,E_R,30,1,25.434335480393905,25.434335480393905,100.0
buy,ADSK,FVG1,30,4,5.825150819461895,3.2181625137004444,50.0
buy,ADSK,E_FVG1,30,0,,,
buy,ADSK,E_FVG5,30,0,,,
buy,ADSK,E_Fext,30,0,,,
buy,ADSK,E_OB,30,3,20.772266048736018,25.434335480393905,100.0
buy,ADSK,E_R_FVG1,30,0,,,
buy,ADSK,E_R_FVG5,30,0,,,
buy,ADSK,E_Q_FVG1,30,0,,,
buy,ADSK,E_FVG1_Fx,30,0,,,
buy,ADSK,FVG1_R,30,1,-1.648119057047237,-1.648119057047237,0.0
sell,ADSK,baseline,30,35,7.282508580438754,5.652564235416886,77.14285714285715
sell,ADSK,E,30,5,7.4465335930018455,9.451775509899226,80.0
sell,ADSK,E_R,30,3,4.639164198577913,9.451775509899226,66.66666666666666
sell,ADSK,FVG1,30,0,,,
sell,ADSK,E_FVG1,30,0,,,
sell,ADSK,E_FVG5,30,0,,,
sell,ADSK,E_Fext,30,0,,,
sell,ADSK,E_OB,30,2,10.508166493743685,10.508166493743685,100.0
sell,ADSK,E_R_FVG1,30,0,,,
sell,ADSK,E_R_FVG5,30,0,,,
sell,ADSK,E_Q_FVG1,30,0,,,
sell,ADSK,E_FVG1_Fx,30,0,,,
sell,ADSK,FVG1_R,30,0,,,
buy,ADSK,baseline,60,33,9.617164036286596,9.763123625821137,78.78787878787878
buy,ADSK,E,60,5,20.561065700231776,23.971034561177902,100.0
buy,ADSK,E_R,60,1,20.427024739589726,20.427024739589726,100.0
buy,ADSK,FVG1,60,4,6.700569683515917,8.2048215749016,75.0
buy,ADSK,E_FVG1,60,0,,,
buy,ADSK,E_FVG5,60,0,,,
buy,ADSK,E_Fext,60,0,,,
buy,ADSK,E_OB,60,3,17.223742333415476,20.427024739589726,100.0
buy,ADSK,E_R_FVG1,60,0,,,
buy,ADSK,E_R_FVG5,60,0,,,
buy,ADSK,E_Q_FVG1,60,0,,,
buy,ADSK,E_FVG1_Fx,60,0,,,
buy,ADSK,FVG1_R,60,1,7.965023329289914,7.965023329289914,100.0
sell,ADSK,baseline,60,35,7.331168652620795,5.061356869069704,74.28571428571429
sell,ADSK,E,60,5,11.045599690524636,11.208634631140242,60.0
sell,ADSK,E_R,60,3,4.031910678644041,-1.6958236136817357,33.33333333333333
sell,ADSK,FVG1,60,0,,,
sell,ADSK,E_FVG1,60,0,,,
sell,ADSK,E_FVG5,60,0,,,
sell,ADSK,E_Fext,60,0,,,
sell,ADSK,E_OB,60,2,15.857772646982225,15.857772646982225,100.0
sell,ADSK,E_R_FVG1,60,0,,,
sell,ADSK,E_R_FVG5,60,0,,,
sell,ADSK,E_Q_FVG1,60,0,,,
sell,ADSK,E_FVG1_Fx,60,0,,,
sell,ADSK,FVG1_R,60,0,,,
buy,AEE,baseline,20,38,4.052361768387097,5.184618348453631,81.57894736842105
buy,AEE,E,20,3,3.8702873071243737,5.793882021208278,66.66666666666666
buy,AEE,E_R,20,0,,,
buy,AEE,FVG1,20,5,4.547456515884685,6.241541596358334,80.0
buy,AEE,E_FVG1,20,1,6.241541596358334,6.241541596358334,100.0
buy,AEE,E_FVG5,20,1,6.241541596358334,6.241541596358334,100.0
buy,AEE,E_Fext,20,1,6.241541596358334,6.241541596358334,100.0
buy,AEE,E_OB,20,3,3.8702873071243737,5.793882021208278,66.66666666666666
buy,AEE,E_R_FVG1,20,0,,,
