ticker,pattern,fwd_days,n,mean_ret,median,win_rate
HAS,F,5,1,-3.2694781472127885,-3.2694781472127885,0.0
HAS,A,10,38,6.862836550886475,6.844885518423974,100.0
HAS,B,10,14,7.978497861848707,6.9413541959577,100.0
HAS,C,10,24,6.21203411949184,6.744796002352752,100.0
HAS,D,10,16,0.47258890346041443,-0.7772808136809373,50.0
HAS,E,10,2,6.184099254339521,6.184099254339521,100.0
HAS,F,10,1,-4.676989929682372,-4.676989929682372,0.0
HAS,A,20,38,7.665388246933289,8.316737365982364,89.47368421052632
HAS,B,20,14,10.458879401930131,9.229771889039451,100.0
HAS,C,20,24,6.035851739851797,7.519970914944884,83.33333333333334
HAS,D,20,16,-0.8156059789661343,-1.9800796302776886,43.75
HAS,E,20,2,11.158139545624403,11.158139545624403,100.0
HAS,F,20,1,-5.6671061555612345,-5.6671061555612345,0.0
HBAN,A,1,44,2.0464311970270694,1.3411802275434592,93.18181818181817
HBAN,B,1,11,1.3782971740265502,1.2250146941869007,90.9090909090909
HBAN,C,1,33,2.2691425380272428,1.7543955940431284,93.93939393939394
HBAN,D,1,18,0.031875853148264195,-0.14423248116218385,33.33333333333333
HBAN,E,1,7,2.3150301533223354,1.7543955940431284,100.0
HBAN,F,1,1,0.0,0.0,0.0
HBAN,A,5,44,5.691139477754027,5.5789666412657155,100.0
HBAN,B,5,11,5.069942024379533,5.582780552754632,100.0
HBAN,C,5,33,5.898205295545525,5.215424633883163,100.0
HBAN,D,5,18,0.3390899633034137,0.46206871457476745,55.55555555555556
HBAN,E,5,7,9.874331638733562,10.097956718435256,100.0
HBAN,F,5,1,0.8486659346415775,0.8486659346415775,100.0
HBAN,A,10,44,6.523447076736641,5.600427432991792,100.0
HBAN,B,10,11,5.442813993444442,4.383116952043917,100.0
HBAN,C,10,33,6.883658104500707,6.57368202204195,100.0
HBAN,D,10,18,1.6252659887630232,2.294322292580966,72.22222222222221
HBAN,E,10,7,8.789019055730318,8.792361904531209,100.0
HBAN,F,10,1,-4.12049360713905,-4.12049360713905,0.0
HBAN,A,20,44,7.525283336889043,7.204225517495787,84.0909090909091
HBAN,B,20,11,5.687967031055202,6.479447094466007,81.81818181818183
HBAN,C,20,33,8.137722105500321,7.32189590071657,84.84848484848484
HBAN,D,20,18,1.462619697214733,1.6755238114065576,66.66666666666666
HBAN,E,20,7,9.63303568632042,9.415099309271426,85.71428571428571
HBAN,F,20,1,-2.7620256372845056,-2.7620256372845056,0.0
HCA,A,1,36,1.901877636052503,1.5111635594442168,100.0
HCA,B,1,13,2.0935002046104145,1.2471204846432475,100.0
HCA,C,1,23,1.7935692277371627,1.5689136236514387,100.0
HCA,D,1,19,-0.2819397269176302,0.24668809634057712,52.63157894736842
HCA,E,1,3,1.0453433905250127,0.798509838534824,100.0
HCA,F,1,0,,,
HCA,A,5,36,4.793746175250132,4.134879465669939,100.0
HCA,B,5,13,5.0995918902139925,4.006461305784602,100.0
HCA,C,5,23,4.620876858096647,4.263297625555276,100.0
HCA,D,5,19,0.32862550328485196,1.2670067781026586,73.68421052631578
HCA,E,5,3,6.116255369954035,8.928035980035546,100.0
HCA,F,5,0,,,
HCA,A,10,36,6.233960327016434,5.863709365294612,100.0
HCA,B,10,13,6.597350491479294,5.833595041389787,100.0
HCA,C,10,23,6.028565886233079,5.893823689199439,100.0
HCA,D,10,19,1.4656720299482828,4.367238668789398,63.1578947368421
HCA,E,10,3,6.618309126021765,6.460783171910823,100.0
HCA,F,10,0,,,
HCA,A,20,36,7.460475451004775,8.182518649461418,75.0
HCA,B,20,13,6.048222079713279,6.357503530332188,84.61538461538461
HCA,C,20,23,8.258705617386926,10.679466822981967,69.56521739130434
HCA,D,20,19,2.3327067002107107,5.527853202783799,73.68421052631578
HCA,E,20,3,2.574373178338822,-2.59383445922509,33.33333333333333
HCA,F,20,0,,,
HD,A,1,35,1.5923495561991308,1.4101710951310658,100.0
HD,B,1,10,0.9145455153773355,0.8348219454388485,100.0
HD,C,1,25,1.863471172527849,1.5529007117254974,100.0
HD,D,1,18,-0.15306813482402484,-0.2981147445153362,44.44444444444444
HD,E,1,4,1.2808026605692744,1.2944126682230093,100.0
HD,F,1,0,,,
HD,A,5,35,4.1737804733466355,4.29806665587029,100.0
HD,B,5,10,3.7411195622422126,3.1300363994878575,100.0
HD,C,5,25,4.346844837788405,4.466400443058268,100.0
HD,D,5,18,-1.4885233312430854,-0.7680096377431398,33.33333333333333
HD,E,5,4,6.667912137902618,6.483155450308958,100.0
HD,F,5,0,,,
HD,A,10,35,5.006673045912812,4.951457778715703,100.0
HD,B,10,10,4.665463395571844,4.52944776100227,100.0
HD,C,10,25,5.1431569060491995,5.030586167911725,100.0
HD,D,10,18,-1.3903873462662704,-0.47120248585328073,38.88888888888889
HD,E,10,4,6.878370132844246,6.6611217974379775,100.0
HD,F,10,0,,,
HD,A,20,35,5.402500664354558,5.37327256330888,82.85714285714286
HD,B,20,10,5.908001574619218,5.455347644776099,80.0
HD,C,20,25,5.200300300248692,5.37327256330888,84.0
HD,D,20,18,0.12098365503207581,1.0141143457817583,61.111111111111114
HD,E,20,4,10.827195320938284,10.127175643603742,100.0
HD,F,20,0,,,
HIG,A,1,40,1.5771231877782026,1.407744577554618,97.5
HIG,B,1,9,1.2959983684706637,1.0311219532873288,100.0
HIG,C,1,31,1.6587400708029716,1.5737040938035591,96.7741935483871
HIG,D,1,18,0.06182565152473026,-0.017875923900719834,50.0
HIG,E,1,3,2.033078264904275,1.265982050464328,100.0
HIG,F,1,0,,,
HIG,A,5,40,3.763130527699201,3.472742003354914,100.0
HIG,B,5,9,2.818323052534963,2.71208111036513,100.0
HIG,C,5,31,4.037429472101722,3.661501860705603,100.0
HIG,D,5,18,-0.22780499639158489,0.5387121487600115,55.55555555555556
HIG,E,5,3,5.711579530464408,5.96451344014915,100.0
HIG,F,5,0,,,
HIG,A,10,40,4.774312731618464,4.544253532954933,100.0
HIG,B,10,9,2.9667389417810104,2.8846926638663253,100.0
HIG,C,10,31,5.299092218990628,4.632086423180678,100.0
HIG,D,10,18,0.9605597283491156,1.613234658333949,72.22222222222221
HIG,E,10,3,8.171843701212154,7.139622310014615,100.0
HIG,F,10,0,,,
HIG,A,20,40,5.421594024117487,5.271724335485516,90.0
HIG,B,20,9,2.6796297633728,3.4776323930356687,88.88888888888889
HIG,C,20,31,6.217648164333688,6.274912209976577,90.32258064516128
HIG,D,20,18,1.4817819141477642,1.5384212874489989,61.111111111111114
HIG,E,20,3,10.634644872516882,10.57621795162462,100.0
HIG,F,20,0,,,
HII,A,1,40,2.0806209509548093,1.8029367220362902,100.0
HII,B,1,10,1.65279942488852,1.8915536929463954,100.0
HII,C,1,30,2.223228126310239,1.7317844340290756,100.0
HII,D,1,17,0.5167022232038375,0.12739314716073957,64.70588235294117
HII,E,1,5,2.1312554717637595,1.4970955497166514,100.0
HII,F,1,0,,,
