ticker,fwd_days,n_bars,sp_mean,sp_std,thresh_lo,thresh_hi,baseline_trough_n,baseline_trough_mean,baseline_trough_median,baseline_trough_winrate,P1_ExtremeLow_n,P1_ExtremeLow_mean,P1_ExtremeLow_median,P1_ExtremeLow_winrate,P1b_ModerateLow_n,P1b_ModerateLow_mean,P1b_ModerateLow_median,P1b_ModerateLow_winrate,P2_BullDominant_n,P2_BullDominant_mean,P2_BullDominant_median,P2_BullDominant_winrate,P3_POCDivergence_n,P3_POCDivergence_mean,P3_POCDivergence_median,P3_POCDivergence_winrate,P4_P1andP2_n,P4_P1andP2_mean,P4_P1andP2_median,P4_P1andP2_winrate,P5_VW_ExtremeLow_n,P5_VW_ExtremeLow_mean,P5_VW_ExtremeLow_median,P5_VW_ExtremeLow_winrate,baseline_peak_n,baseline_peak_mean,baseline_peak_median,baseline_peak_winrate,P1_ExtremeHigh_n,P1_ExtremeHigh_mean,P1_ExtremeHigh_median,P1_ExtremeHigh_winrate,P2p_BearDominant_n,P2p_BearDominant_mean,P2p_BearDominant_median,P2p_BearDominant_winrate
LVS,10,1255,0.09,14.0473,-28.0047,28.1847,32,10.198489980989317,8.187647800368154,100.0,3,10.213428472117087,11.986974807450062,100.0,14,10.141776525814507,8.947011979610085,100.0,14,9.189814992541928,5.931676883577898,100.0,9,13.35079480319345,14.67889795868366,100.0,0,,,,4,10.854516254235266,12.382377204019932,100.0,33,6.79104399805292,6.3621500318381194,100.0,1,2.4406777815101797,2.4406777815101797,100.0,12,5.573912300579896,4.348687469631987,100.0
LVS,20,1255,0.09,14.0473,-28.0047,28.1847,32,11.27396282820455,9.677225942095012,81.25,3,18.051325690117853,13.234064646063889,100.0,14,14.024072227546744,11.018356731063747,100.0,14,7.127213124004518,5.514242316247269,57.14285714285714,9,12.042702834277872,8.322355633320093,88.88888888888889,0,,,,4,15.687187716030115,12.191017951705522,100.0,33,6.678001938964645,6.775321215365074,81.81818181818183,1,0.728825794278398,0.728825794278398,100.0,12,5.176095828280035,4.114939096439939,75.0
LVS,30,1255,0.09,14.0473,-28.0047,28.1847,32,12.762999190674343,9.992030325749248,84.375,3,18.858822958478292,14.357963301549345,100.0,14,14.895080761450535,11.33555281197404,85.71428571428571,14,11.506501090708246,8.26094042059217,78.57142857142857,9,12.575079805614948,7.2542019984051995,77.77777777777779,0,,,,4,20.9823549737726,20.855457160602437,100.0,33,5.5524472293221985,7.135618900899235,72.72727272727273,1,9.98306124803581,9.98306124803581,100.0,12,2.0349869785570482,3.480442909523675,58.333333333333336
LVS,60,1255,0.09,14.0473,-28.0047,28.1847,32,14.037410842816588,14.403709466441299,75.0,3,27.367445684602824,22.428668355153615,100.0,14,21.585508590093333,19.650908338453355,92.85714285714286,14,8.366535687675476,2.1334766763324824,57.14285714285714,9,12.77674027732591,10.111083662135028,55.55555555555556,0,,,,4,26.285389552129764,22.733944754932104,100.0,33,4.659315600945474,9.759732230906078,63.63636363636363,1,-5.457613470408916,-5.457613470408916,0.0,12,-4.79492436132932,-3.4583571608977666,41.66666666666667
LYB,10,1255,-1.7177,11.4844,-24.6866,21.2512,38,5.857856324579271,5.247133562434771,100.0,5,8.042778524588439,8.547809763515927,100.0,12,7.2795629948622915,6.782416686230151,100.0,12,5.318471085506261,4.404374838457351,100.0,6,2.583347271520396,2.4347432132234754,100.0,0,,,,6,7.696898172708566,7.257653088412567,100.0,35,5.531856343911215,4.663013914222106,100.0,0,,,,12,5.522331186547845,5.016672459050392,100.0
LYB,20,1255,-1.7177,11.4844,-24.6866,21.2512,38,6.115555733588868,4.739541265182185,86.8421052631579,5,7.9921652777231245,5.231605897929574,100.0,12,6.731540048244029,5.726019082612834,91.66666666666666,12,5.065039219641021,3.0416212174018473,91.66666666666666,6,3.5462468833610923,3.616660202695153,100.0,0,,,,6,5.958735995207238,4.851387638176691,83.33333333333334,35,5.388299573685967,3.8402211209846273,85.71428571428571,0,,,,12,6.896752608162608,6.267268851713503,100.0
LYB,30,1255,-1.7177,11.4844,-24.6866,21.2512,38,6.696861888225636,6.895896677191333,81.57894736842105,5,8.171558033351637,6.686402136660348,100.0,12,8.256728597026038,6.895896677191333,91.66666666666666,12,4.530430998448075,4.8591617660131945,75.0,6,2.572895413608819,4.20820343472451,83.33333333333334,0,,,,6,6.768809620769113,6.4617426781957485,83.33333333333334,35,6.607824516215068,4.674523375092457,85.71428571428571,0,,,,12,5.28208767001814,4.329490478815988,75.0
LYB,60,1255,-1.7177,11.4844,-24.6866,21.2512,38,7.490982535884005,7.020203524222729,65.78947368421053,5,11.368066241543072,13.373678140210693,60.0,12,7.320378897417413,0.4527248653836605,50.0,12,3.981144168448916,3.8423273087836294,66.66666666666666,6,0.4525555183829903,1.3349885767048644,66.66666666666666,0,,,,6,9.952878748244578,8.125309710981398,66.66666666666666,35,5.56216716373383,6.746118520758185,62.857142857142854,0,,,,12,2.165701268839529,-4.158750955957859,41.66666666666667
LYV,10,1255,1.9384,11.6928,-21.4473,25.324,32,9.126412989302946,9.114913444825355,100.0,6,8.602711709662243,9.535918033484997,100.0,13,9.6341046817284,10.495750759150765,100.0,17,8.477671963748074,9.042106351781417,100.0,8,10.138668236751805,10.116243497232132,100.0,0,,,,6,8.602711709662243,9.535918033484997,100.0,30,7.3960024132991835,6.879742275921915,100.0,1,9.095316525576271,9.095316525576271,100.0,6,8.35609594519053,7.959010701879567,100.0
LYV,20,1255,1.9384,11.6928,-21.4473,25.324,32,10.370234075264035,11.621788921129129,90.625,6,9.867324575651384,9.12550972351143,100.0,13,10.956257423362494,11.636362447367086,100.0,17,10.117967340479488,11.636362447367086,88.23529411764706,8,10.627239871022752,11.636558280108336,87.5,0,,,,6,9.867324575651384,9.12550972351143,100.0,30,6.55914585799887,6.873730143915473,80.0,1,13.481423287549152,13.481423287549152,100.0,6,7.299276001313225,5.392929531319227,83.33333333333334
LYV,30,1255,1.9384,11.6928,-21.4473,25.324,32,11.463759288864257,12.939517647270563,90.625,6,9.972630400333022,11.80055057680595,83.33333333333334,13,12.07593660955258,14.65583682280888,84.61538461538461,17,10.362948379678679,12.775143946631227,94.11764705882352,8,13.08623942381931,14.022166558171133,100.0,0,,,,6,9.972630400333022,11.80055057680595,83.33333333333334,30,5.983910458360515,7.599161016642412,66.66666666666666,1,13.675282623456583,13.675282623456583,100.0,6,6.716197822021268,9.255093503844167,66.66666666666666
LYV,60,1255,1.9384,11.6928,-21.4473,25.324,32,13.95869806790768,12.979879315766505,78.125,6,9.850815237614137,12.979879315766505,66.66666666666666,13,15.677586609777268,16.597401012073863,69.23076923076923,17,9.419526727785303,7.9102724948915935,82.35294117647058,8,16.5462354990352,17.900559579185305,87.5,0,,,,6,9.850815237614137,12.979879315766505,66.66666666666666,30,4.950899040954521,6.055178490230679,63.33333333333333,1,11.59128089642793,11.59128089642793,100.0,6,4.82329664167434,6.251967619166204,66.66666666666666
MA,10,1255,1.9306,6.1546,-10.3786,14.2399,31,5.482008224842339,4.07019933821757,100.0,7,10.195747506535048,10.612319266757538,100.0,12,8.303550937357684,8.620464156434078,100.0,22,4.726946585368052,3.5863405913280344,100.0,7,7.713510934928047,8.322360835280511,100.0,2,12.794431853798201,12.794431853798201,100.0,7,10.195747506535048,10.612319266757538,100.0,36,5.336307177776646,3.905942449178153,100.0,1,3.148623277622527,3.148623277622527,100.0,2,13.712780221633956,13.712780221633956,100.0
MA,20,1255,1.9306,6.1546,-10.3786,14.2399,31,6.112064389364027,6.6330138337702325,83.87096774193549,7,9.929058795129675,11.383990199971038,85.71428571428571,12,9.459750168336344,8.5196855454471,91.66666666666666,22,4.28000206055724,5.596835548523823,77.27272727272727,7,10.645490540996008,12.051436938908736,100.0,2,5.5521632446737765,5.5521632446737765,50.0,7,9.929058795129675,11.383990199971038,85.71428571428571,36,3.694853787684094,3.4071985740053785,80.55555555555556,1,7.0242624448775075,7.0242624448775075,100.0,2,12.24040163265489,12.24040163265489,100.0
MA,30,1255,1.9306,6.1546,-10.3786,14.2399,31,7.067616622439685,5.979183099391242,87.09677419354838,7,14.377435789323354,16.44350672590658,100.0,12,10.636553526703226,12.263437029927271,83.33333333333334,22,5.098092573249716,5.561274043275143,86.36363636363636,7,11.41923002643072,11.762157466072171,100.0,2,13.123142069821805,13.123142069821805,100.0,7,14.377435789323354,16.44350672590658,100.0,36,3.5965819308933056,2.8415843777442253,58.333333333333336,1,7.30931391587131,7.30931391587131,100.0,2,7.051880635735991,7.051880635735991,100.0
MA,60,1255,1.9306,6.1546,-10.3786,14.2399,31,8.439629025246653,7.908885158150721,83.87096774193549,7,15.926654166108834,16.601332146768762,100.0,12,12.526813422906029,15.432761754284272,83.33333333333334,22,6.3079765020154035,7.274941869372363,77.27272727272727,7,11.36864306248324,14.26419136179978,85.71428571428571,2,17.2815677067063,17.2815677067063,100.0,7,15.926654166108834,16.601332146768762,100.0,36,1.7618341171462477,0.3408395473566451,58.333333333333336,1,1.7158733456739996,1.7158733456739996,100.0,2,3.827958550714362,3.827958550714362,50.0
MAA,10,1255,-1.565,7.6185,-16.8021,13.6721,34,5.20783043132749,4.671427235932912,100.0,5,6.361681232297345,7.266453456071499,100.0,10,5.82038424035151,5.894789186233936,100.0,17,5.899078432347905,5.300754304003413,100.0,4,5.524485735664514,5.349414154296176,100.0,1,10.02530182458798,10.02530182458798,100.0,5,6.361681232297345,7.266453456071499,100.0,35,4.861358909733055,4.146489699209962,100.0,1,4.650454100013162,4.650454100013162,100.0,9,6.55440698372064,5.497281166256155,100.0
MAA,20,1255,-1.565,7.6185,-16.8021,13.6721,34,5.852694470597675,6.946385355540789,85.29411764705883,5,2.045659469397882,4.057273427738097,60.0,10,3.6065158867859872,4.7858462743885735,70.0,17,8.002183740784192,8.724996140134659,100.0,4,6.940094349985898,6.976067701754552,100.0,1,12.603645014654461,12.603645014654461,100.0,5,2.045659469397882,4.057273427738097,60.0,35,4.306806848312443,2.6482225871211496,77.14285714285715,1,7.9027811050203765,7.9027811050203765,100.0,9,3.1837850470669142,4.94445651044156,77.77777777777779
MAA,30,1255,-1.565,7.6185,-16.8021,13.6721,34,5.7169858127079305,6.164186513808422,82.35294117647058,5,7.275922912365621,8.612023337186898,80.0,10,5.249840704824733,6.598586809143573,80.0,17,7.331965845958702,7.65532919410208,94.11764705882352,4,5.818083409642375,6.292638552239591,75.0,1,11.093160478532873,11.093160478532873,100.0,5,7.275922912365621,8.612023337186898,80.0,35,5.11133474678453,5.072429916027141,80.0,1,6.824345329364869,6.824345329364869,100.0,9,3.861176020096531,5.150471009693672,88.88888888888889
MAA,60,1255,-1.565,7.6185,-16.8021,13.6721,34,3.916083066977632,3.7393010641420577,64.70588235294117,5,10.673706690310047,9.795573538260905,100.0,10,5.329044502422608,9.076209160377061,70.0,17,5.360666866536285,4.158528779581229,70.58823529411765,4,2.0371524231386156,2.7721765700548935,75.0,1,12.828452209561735,12.828452209561735,100.0,5,10.673706690310047,9.795573538260905,100.0,35,5.3788527360828455,7.140327500215163,71.42857142857143,1,3.9343806167007758,3.9343806167007758,100.0,9,4.768756336062099,3.6262734243644603,66.66666666666666
MAR,10,1255,3.7406,8.089,-12.4374,19.9185,32,6.790815515070454,6.532136768157454,100.0,5,5.079555821778813,3.5623197247240017,100.0,10,7.371980901301751,6.989375507520272,100.0,18,7.2994793105935605,6.532136768157454,100.0,10,7.25280973925801,6.743961025178745,100.0,0,,,,6,6.476803685837733,5.197540759366731,100.0,32,5.023316185192536,3.7188169309917454,100.0,0,,,,4,6.7444875464765115,3.8237879994735287,100.0
MAR,20,1255,3.7406,8.089,-12.4374,19.9185,32,7.053855763197952,8.641930126660558,78.125,5,10.371999352894836,13.414995692123274,80.0,10,7.864596751933751,11.445356948587062,70.0,18,7.09622098464913,6.159550695562469,83.33333333333334,10,5.854552686339796,7.277485326702589,60.0,0,,,,6,6.505405560662955,11.445356948587062,66.66666666666666,32,5.246015108160912,3.2549978944332834,78.125,0,,,,4,7.168591834279222,5.881423930029157,100.0
MAR,30,1255,3.7406,8.089,-12.4374,19.9185,32,8.153157318198387,7.816447959926528,75.0,5,12.34405244364791,11.79599166294086,80.0,10,10.40315063798111,10.350361710129286,70.0,18,8.41026955597766,7.816447959926528,77.77777777777779,10,9.718412033369951,10.094950011137026,80.0,0,,,,6,8.666343286874957,10.350361710129286,66.66666666666666,32,3.3573270569999885,4.4503480806194355,71.875,0,,,,4,1.886127643203602,3.099035856536781,75.0
MAR,60,1255,3.7406,8.089,-12.4374,19.9185,32,10.92722201734583,12.600379725495214,87.5,5,19.79001334871409,18.476218677217247,100.0,10,13.669896198354857,11.525601393837327,90.0,18,8.468679830505602,13.184161597489545,77.77777777777779,10,13.73864463277813,13.893596187562538,90.0,0,,,,6,17.477852447190298,15.417305003503941,100.0,32,0.7092886140407528,3.0271215942309757,56.25,0,,,,4,-0.6060479460240362,3.3595506071464705,75.0
MAS,10,1255,0.1746,9.9993,-19.824,20.1733,33,7.287442763053129,7.3464818360541875,100.0,4,7.825179590528221,7.616509102594474,100.0,16,7.76006259881708,7.616509102594474,100.0,10,6.096186863066672,5.745295813922839,100.0,9,7.908801413458761,7.6064049465625825,100.0,1,7.6064049465625825,7.6064049465625825,100.0,4,7.825179590528221,7.616509102594474,100.0,33,5.652759310778762,5.034830902890536,100.0,1,5.136107856936738,5.136107856936738,100.0,16,6.058183020662021,5.54696310985298,100.0
MAS,20,1255,0.1746,9.9993,-19.824,20.1733,33,6.786899185591803,7.463778063946067,75.75757575757575,4,8.700856152996638,7.672266086135855,100.0,16,9.261777226799975,9.703241260481832,93.75,10,2.8119618976845886,0.6853575099136261,60.0,9,4.638251249601877,1.3129416259212636,66.66666666666666,1,0.05777339390598856,0.05777339390598856,100.0,4,8.700856152996638,7.672266086135855,100.0,33,5.235779843624226,6.657920858028864,75.75757575757575,1,0.8988247051015021,0.8988247051015021,100.0,16,3.167654726836682,1.9767997671556758,62.5
MAS,30,1255,0.1746,9.9993,-19.824,20.1733,33,7.511695590535543,7.9358089005522405,69.6969696969697,4,8.151288141919192,9.240819525018246,75.0,16,9.081327179530998,9.810530015052946,75.0,10,2.226067482030028,-0.25049483820960494,50.0,9,5.230426073995246,1.198105614320417,55.55555555555556,1,-1.7523539627112257,-1.7523539627112257,0.0,4,8.151288141919192,9.240819525018246,75.0,33,5.340329323782703,7.5146977116895854,72.72727272727273,1,6.831025173418709,6.831025173418709,100.0,16,3.7968191348482048,1.994364430570943,62.5
MAS,60,1255,0.1746,9.9993,-19.824,20.1733,33,8.642944205555409,6.114357333224274,72.72727272727273,4,13.850772786804221,10.107959100166003,100.0,16,14.045774952135233,10.107959100166003,87.5,10,2.4858986200521906,3.378825798322892,60.0,9,10.89703053645757,7.743148254563631,77.77777777777779,1,7.743148254563631,7.743148254563631,100.0,4,13.850772786804221,10.107959100166003,100.0,33,5.101587352034208,6.437569824922375,63.63636363636363,1,13.182904292664388,13.182904292664388,100.0,16,2.3501726909188148,5.211014096220443,62.5
MCD,10,1255,2.1563,5.1072,-8.0581,12.3707,35,3.9473485934200516,3.268491859612947,100.0,5,5.451170962198749,3.915678090072398,100.0,13,4.67153585320711,4.479081271000656,100.0,20,3.5551216241406216,3.264059544075348,100.0,12,3.096370267067609,3.0350159537817363,100.0,0,,,,4,4.550156138202606,3.6318302364748556,100.0,34,3.2056719732473873,3.0657298194974327,100.0,1,6.744379101913789,6.744379101913789,100.0,3,5.513947752725315,5.591822585606463,100.0
MCD,20,1255,2.1563,5.1072,-8.0581,12.3707,35,4.4965225243683316,3.127309465714739,85.71428571428571,5,7.994268280026132,8.416241545215625,100.0,13,6.935121565013105,6.363763264868904,92.3076923076923,20,2.760127675872625,2.5723818912049543,80.0,12,4.6395642133787485,2.598531833022074,83.33333333333334,0,,,,4,9.263689243403714,9.138553407124137,100.0,34,3.9358447187820604,3.7736215214076347,85.29411764705883,1,7.5593776378445625,7.5593776378445625,100.0,3,3.588404549156571,2.43105343777701,100.0
MCD,30,1255,2.1563,5.1072,-8.0581,12.3707,35,4.817170880117755,4.86342858923331,80.0,5,11.38150175669298,12.689194274556051,100.0,13,8.10383655253064,9.404056612690908,84.61538461538461,20,2.197801954684481,2.496009366233939,75.0,12,3.686713377001757,3.8405874712350045,75.0,0,,,,4,11.5316566027718,13.727108131027848,100.0,34,3.043392351044737,3.060904118866003,76.47058823529412,1,7.063679925525084,7.063679925525084,100.0,3,0.4574259224638964,-0.7097093594873528,33.33333333333333
MCD,60,1255,2.1563,5.1072,-8.0581,12.3707,35,6.922008087738415,6.299998543406114,80.0,5,17.858173790493662,16.928312657009304,100.0,13,12.341599332800428,13.63943345997104,92.3076923076923,20,3.0402353901613623,1.5146120708979747,70.0,12,6.175016508539321,6.397546379231292,75.0,0,,,,4,18.09063907386475,17.855438286333836,100.0,34,1.6278933362606172,1.5211454829126456,64.70588235294117,1,11.099700619300284,11.099700619300284,100.0,3,-5.359099582223441,-4.680695100523761,33.33333333333333
MCHP,10,1255,-1.0696,13.2036,-27.4767,25.3375,32,8.655357146770527,5.685844197653262,100.0,3,19.213524389877694,18.647440793225698,100.0,12,13.045905066450684,13.774563580802376,100.0,15,6.881069846766682,4.568776574345602,100.0,10,9.775870430860243,5.8476827881191245,100.0,0,,,,4,17.5656888203805,15.634811452557317,100.0,37,8.222935170026448,7.05510834999594,100.0,1,10.802543800767724,10.802543800767724,100.0,9,11.370182483207113,10.844385734561634,100.0
MCHP,20,1255,-1.0696,13.2036,-27.4767,25.3375,32,8.192123576356014,6.067940549567297,68.75,3,25.657837282829632,33.609691142346236,100.0,12,12.17196929661094,8.839848160817827,83.33333333333334,15,4.55392589348207,4.845468000577953,60.0,10,7.8429757772213815,5.475740706802789,70.0,0,,,,4,17.90188787944369,20.461849224315483,75.0,37,8.39598792325149,8.390703026527843,83.78378378378379,1,14.018063915361632,14.018063915361632,100.0,9,8.21081872974318,7.226385403614631,66.66666666666666
MCHP,30,1255,-1.0696,13.2036,-27.4767,25.3375,32,9.715839413683657,5.203022562197879,71.875,3,39.14823966090547,54.111202845994654,66.66666666666666,12,16.250751460167525,7.806955706830477,75.0,15,2.891175349472712,3.571866161403097,73.33333333333333,10,10.733208958429861,11.011715613888901,60.0,0,,,,4,27.326910391617282,24.893832626385105,50.0,37,7.654374571485075,6.481486517653442,78.37837837837837,1,15.33535823184235,15.33535823184235,100.0,9,11.634544727928606,15.780126780738732,66.66666666666666
MCHP,60,1255,-1.0696,13.2036,-27.4767,25.3375,32,9.608194893289637,7.100159053571864,62.5,3,52.1752442554886,58.82490325910177,66.66666666666666,12,13.446846352333404,6.0819786300787335,58.333333333333336,15,2.6462081131259008,3.3167186202304433,53.333333333333336,10,18.328039941966836,15.605153338026437,90.0,0,,,,4,36.46045051472807,26.34835003723832,50.0,37,8.637707209589614,7.961316209970811,70.27027027027027,1,12.753141236308391,12.753141236308391,100.0,9,10.456412442594065,4.215687309051507,88.88888888888889
MCK,10,1255,7.0367,6.6341,-6.2314,20.3048,37,5.151045774840165,3.9755669863619185,100.0,4,9.168483793339295,6.089679683513241,100.0,8,6.675704459586605,4.4698433099266035,100.0,29,5.227848145526942,3.8640984486147776,100.0,10,3.4741720384500168,2.7364361087649303,100.0,4,9.168483793339295,6.089679683513241,100.0,4,9.168483793339295,6.089679683513241,100.0,33,4.094172671830035,3.3324541504577034,100.0,0,,,,1,2.768748058217368,2.768748058217368,100.0
MCK,20,1255,7.0367,6.6341,-6.2314,20.3048,37,6.167598459845774,7.217251573805822,78.37837837837837,4,8.882871487316223,7.022565166712558,75.0,8,4.996001756525329,6.351434211797429,62.5,29,5.520541964428993,5.416545342439749,75.86206896551724,10,4.834139564666538,7.20926712497837,70.0,4,8.882871487316223,7.022565166712558,75.0,4,8.882871487316223,7.022565166712558,75.0,33,2.611575631107678,2.8897293371176636,84.84848484848484,0,,,,1,1.1883987488830077,1.1883987488830077,100.0
MCK,30,1255,7.0367,6.6341,-6.2314,20.3048,37,7.523438760343719,6.581609896024769,83.78378378378379,4,12.988840948635534,12.072374440130783,100.0,8,8.802192680496905,10.394079453516575,75.0,29,7.145708121298169,6.212186551290651,82.75862068965517,10,6.927055914217138,9.137207353667211,80.0,4,12.988840948635534,12.072374440130783,100.0,4,12.988840948635534,12.072374440130783,100.0,33,0.6280467044707213,2.1843168463616074,57.57575757575758,0,,,,1,-1.0112526169994818,-1.0112526169994818,0.0
MCK,60,1255,7.0367,6.6341,-6.2314,20.3048,37,11.56855792651284,12.678295068957985,81.08108108108108,4,20.768740890721965,21.038853416407633,100.0,8,15.309439861141463,19.276161866317295,75.0,29,11.855048791381792,12.678295068957985,82.75862068965517,10,13.3804814646555,13.21563706324367,80.0,4,20.768740890721965,21.038853416407633,100.0,4,20.768740890721965,21.038853416407633,100.0,33,-2.914398736210883,-4.625807693238483,30.303030303030305,0,,,,1,-1.6080759353996963,-1.6080759353996963,0.0
MCO,10,1255,1.1269,8.3197,-15.5125,17.7663,34,6.092442806655604,4.869472046638588,100.0,6,8.907404820510008,8.487136539097857,100.0,9,8.788025589841471,8.385918623396723,100.0,23,4.634717488815493,4.162818514833835,100.0,11,6.174464774421094,5.768158485546662,100.0,2,7.178256470172828,7.178256470172828,100.0,6,8.907404820510008,8.487136539097857,100.0,36,5.25194497517445,4.726031206752329,100.0,0,,,,4,4.329158927250519,1.670724765712498,100.0
MCO,20,1255,1.1269,8.3197,-15.5125,17.7663,34,6.801796338220702,6.383016665720355,85.29411764705883,6,10.271018335361106,10.849945831950947,66.66666666666666,9,8.690983694013358,10.727833907534933,66.66666666666666,23,5.274598696494556,4.856754443296149,86.95652173913044,11,4.889708753970253,4.740054011981836,81.81818181818183,2,8.688071202891402,8.688071202891402,50.0,6,10.271018335361106,10.849945831950947,66.66666666666666,36,5.126723955596982,4.520453142628641,80.55555555555556,0,,,,4,5.0186910688064765,2.8159654486788437,100.0
MCO,30,1255,1.1269,8.3197,-15.5125,17.7663,34,7.595565935953476,7.11935647022651,85.29411764705883,6,11.012580895334587,12.639786222571773,66.66666666666666,9,11.740060335655537,14.09032638841694,77.77777777777779,23,6.191722578727173,6.934944899242377,82.6086956521739,11,6.170113466264278,4.950095521274878,81.81818181818183,2,8.186870028624353,8.186870028624353,50.0,6,11.012580895334587,12.639786222571773,66.66666666666666,36,4.01928669605798,3.060531803696783,63.888888888888886,0,,,,4,1.3786213843499748,0.1578326266879161,50.0
MCO,60,1255,1.1269,8.3197,-15.5125,17.7663,34,8.75250761152066,8.884969241255451,73.52941176470588,6,13.651346801865524,15.006739539595173,66.66666666666666,9,16.721936749515635,15.148238731198967,77.77777777777779,23,7.877590080005538,8.280354210649012,73.91304347826086,11,9.840275493049777,9.489584271861892,81.81818181818183,2,13.223675118904959,13.223675118904959,50.0,6,13.651346801865524,15.006739539595173,66.66666666666666,36,2.13244941720262,1.9020516286350109,63.888888888888886,0,,,,4,1.4063887250188085,1.5182787314461437,75.0
MDLZ,10,1255,0.1372,6.6161,-13.095,13.3695,34,4.3329199829028555,3.853512729840205,100.0,6,5.557139769667976,4.566322344083166,100.0,16,4.4164356162939225,3.853512729840205,100.0,14,3.295807025288679,3.1231174984894166,100.0,10,4.135029692610952,3.9538897124391523,100.0,0,,,,4,2.801470323303119,1.448823107031001,100.0,32,3.915235762721345,3.827716723640439,100.0,0,,,,10,4.4911385821981185,3.957666304411817,100.0
MDLZ,20,1255,0.1372,6.6161,-13.095,13.3695,34,4.165947475255127,4.128139133538836,73.52941176470588,6,9.324557572430974,10.281028588946945,83.33333333333334,16,5.901117898464847,6.255188030440923,81.25,14,0.8095143940605072,-0.18309144220747448,50.0,10,4.786156829577848,5.374374806827182,80.0,0,,,,4,5.1808874258909645,5.33023150655144,75.0,32,4.124837619684243,3.580148555963113,75.0,0,,,,10,3.615553964511444,3.2997751303866174,70.0
MDLZ,30,1255,0.1372,6.6161,-13.095,13.3695,34,5.044647664930922,4.708929851289634,76.47058823529412,6,11.163552064440465,13.501010729181171,83.33333333333334,16,7.5885172214878,10.579620194895323,81.25,14,0.8571207282777191,2.4891320625303486,57.14285714285714,10,4.236737613991341,3.9079865431558387,70.0,0,,,,4,9.696838884496064,11.846909745563426,75.0,32,3.419465395800388,3.056420309030388,65.625,0,,,,10,1.4491203628944753,0.5427052132368287,50.0
MDLZ,60,1255,0.1372,6.6161,-13.095,13.3695,34,6.008630113808409,5.660928554706621,67.64705882352942,6,15.636744560465564,16.49038154181876,100.0,16,7.873575952399369,9.18438645636251,68.75,14,3.2221299847481917,0.9828259021586934,57.14285714285714,10,4.438567807709948,0.8428355629706117,50.0,0,,,,4,14.429863682641068,16.165963547361095,100.0,32,1.8404598847951075,3.4323453035175246,68.75,0,,,,10,0.41076985623727974,1.122980932725077,60.0
MDT,10,1255,-1.0748,7.3977,-15.8703,13.7207,33,4.018851218702366,3.574302276710185,100.0,4,5.385206383689484,6.0835581262756016,100.0,9,4.900612124708122,5.3565017091832425,100.0,15,3.7429926652540555,4.119091438726609,100.0,8,2.6973911826656476,2.040232182141614,100.0,2,6.0835581262756016,6.0835581262756016,100.0,4,5.385206383689484,6.0835581262756016,100.0,38,3.850275576267081,3.706204121555925,100.0,0,,,,14,4.215545710790329,4.183693031992686,100.0
MDT,20,1255,-1.0748,7.3977,-15.8703,13.7207,33,4.0385586012181385,4.541897417546132,75.75757575757575,4,7.887108007726176,8.210268364652357,100.0,9,4.8484823540860695,3.532814635098581,77.77777777777779,15,3.147119868671546,3.8840418566172916,80.0,8,3.729666938463511,5.7270587356016645,75.0,2,4.403108750159697,4.403108750159697,100.0,4,7.887108007726176,8.210268364652357,100.0,38,4.316516105710126,4.2780428406814925,76.31578947368422,0,,,,14,3.4670159077690985,3.765197370268904,64.28571428571429
MDT,30,1255,-1.0748,7.3977,-15.8703,13.7207,33,3.6868892769808896,4.066527402880606,69.6969696969697,4,7.9869369162729615,6.303653676977049,100.0,9,6.535220091914698,6.442292819269481,77.77777777777779,15,2.693299594763744,3.4991620001288664,66.66666666666666,8,2.5495503160466777,1.2769965782058494,62.5,2,6.303653676977049,6.303653676977049,100.0,4,7.9869369162729615,6.303653676977049,100.0,38,4.76755643946007,5.038290400066732,73.68421052631578,0,,,,14,3.710107896789288,4.279448470636505,64.28571428571429
MDT,60,1255,-1.0748,7.3977,-15.8703,13.7207,33,3.4219029473695155,3.5341224152837496,54.54545454545454,4,8.657460772721569,7.547484184675681,75.0,9,5.0700683892703635,4.242918095875512,66.66666666666666,15,1.9006847763071368,-0.4663878300947422,46.666666666666664,8,4.7511685303241915,3.1939930321184664,62.5,2,-0.4645499745598354,-0.4645499745598354,50.0,4,8.657460772721569,7.547484184675681,75.0,38,5.345922102517273,5.948489070677123,76.31578947368422,0,,,,14,2.427119110152007,2.182677524393016,64.28571428571429
MET,10,1255,1.5906,7.5205,-13.4505,16.6317,38,5.315969257476344,4.907035921739173,100.0,4,6.242470165717221,7.654967576589327,100.0,9,6.244565238261755,6.885461121234118,100.0,28,4.8362849796931275,4.317736018073642,100.0,12,6.069889609777153,6.45428451737884,100.0,0,,,,4,6.242470165717221,7.654967576589327,100.0,38,4.777352598240269,4.336420551033751,100.0,0,,,,1,5.015372177215939,5.015372177215939,100.0
MET,20,1255,1.5906,7.5205,-13.4505,16.6317,38,6.198178954974504,7.242643615148266,76.31578947368422,4,12.42265197229327,11.89978748093495,100.0,9,7.518402865008292,9.812697922591983,77.77777777777779,28,5.004958368645714,4.66121123584795,75.0,12,5.715586717849534,7.268418925189918,75.0,0,,,,4,12.42265197229327,11.89978748093495,100.0,38,4.227234613170572,4.337486955816598,84.21052631578947,0,,,,1,15.553201643536557,15.553201643536557,100.0
