ticker,data_source,bars,fwd_days,f_mean,f_std,thresh,n_troughs,ext_n,ext_mean_ret,ext_median,ext_win_rate,nor_n,nor_mean_ret,nor_median,nor_win_rate
RMD,CSV,1255,1,0.0797,0.8819,-1.6842,38,4,0.7594569715319537,0.318067391705104,100.0,34,2.0972346963371753,1.6748932789910371,100.0
RMD,CSV,1255,5,0.0797,0.8819,-1.6842,38,4,7.037484520635996,7.907862279423048,100.0,34,5.091332124823692,4.746549326720865,100.0
RMD,CSV,1255,10,0.0797,0.8819,-1.6842,38,4,4.847267439594192,5.167785028079228,100.0,34,6.187788101630431,4.892929350806905,100.0
RMD,CSV,1255,20,0.0797,0.8819,-1.6842,38,4,3.8107060179804293,4.115714834566315,100.0,34,7.481429016844336,6.400696218285868,88.23529411764706
ROK,CSV,1255,1,0.1233,0.8413,-1.5592,35,4,4.83012304978492,2.9480607093841895,100.0,31,1.638968708421416,1.3962692534728305,100.0
ROK,CSV,1255,5,0.1233,0.8413,-1.5592,35,4,7.072157790861541,7.057410539649346,100.0,31,3.7740204051506883,2.8316712710847756,100.0
ROK,CSV,1255,10,0.1233,0.8413,-1.5592,35,4,6.339716638614079,5.9432274977209225,100.0,31,5.267688389874458,5.280620934943219,100.0
ROK,CSV,1255,20,0.1233,0.8413,-1.5592,35,4,7.708286663023785,7.866483714194938,100.0,31,4.669375216357983,4.43132083718191,74.19354838709677
ROL,CSV,1255,1,0.1427,0.8623,-1.5818,35,5,2.3167806803989484,2.108228274885256,100.0,30,1.6652832015061918,1.172084943570205,100.0
ROL,CSV,1255,5,0.1427,0.8623,-1.5818,35,5,6.001837068310284,4.654113365332331,100.0,30,3.804599699612793,3.2637795272524897,100.0
ROL,CSV,1255,10,0.1427,0.8623,-1.5818,35,5,5.939375454063351,5.419416930798284,100.0,30,5.376787672883724,5.234023755316425,100.0
ROL,CSV,1255,20,0.1427,0.8623,-1.5818,35,5,9.08675265831327,8.087491175015021,100.0,30,5.252284905584546,4.8891864958591,76.66666666666667
ROP,CSV,1255,1,0.0735,0.8019,-1.5302,37,4,1.9724683483886714,1.740656432893942,100.0,33,1.407560839853476,1.0779848548474686,100.0
ROP,CSV,1255,5,0.0735,0.8019,-1.5302,37,4,7.007151532493348,7.997404451428229,100.0,33,3.2649182444789493,2.671990807498259,100.0
ROP,CSV,1255,10,0.0735,0.8019,-1.5302,37,4,6.46211100537855,6.034785126256393,100.0,33,4.372366135904889,4.293683310377495,100.0
ROP,CSV,1255,20,0.0735,0.8019,-1.5302,37,4,5.483879496167766,5.651024543755082,75.0,33,3.97115018163072,3.059849758806403,78.78787878787878
ROST,CSV,1255,1,0.1155,0.8473,-1.5792,37,3,1.3666925705756674,1.0109015222081081,100.0,34,2.3396838152273034,1.7161068016463974,100.0
ROST,CSV,1255,5,0.1155,0.8473,-1.5792,37,3,2.6554411057407528,2.818569638371506,100.0,34,5.135544567082021,4.846085520238171,100.0
ROST,CSV,1255,10,0.1155,0.8473,-1.5792,37,3,3.2830260442361046,3.5934184297317673,100.0,34,6.679237650159168,5.1665989176314335,100.0
ROST,CSV,1255,20,0.1155,0.8473,-1.5792,37,3,3.2643929554994227,6.077854489893573,66.66666666666666,34,7.451283234865717,8.591675535849689,85.29411764705883
RSG,CSV,1255,1,0.2205,0.8619,-1.5033,36,6,1.4908600822605926,1.1257361931928962,100.0,30,1.3101461307666498,1.1702929889854183,100.0
RSG,CSV,1255,5,0.2205,0.8619,-1.5033,36,6,4.420606631347727,3.4832911542753333,100.0,30,3.3482193848183472,3.367487353892206,100.0
RSG,CSV,1255,10,0.2205,0.8619,-1.5033,36,6,5.269637367650968,5.912726894221849,100.0,30,3.8972414145518783,3.573393217243518,100.0
RSG,CSV,1255,20,0.2205,0.8619,-1.5033,36,6,6.310634050599123,6.797346990876379,83.33333333333334,30,3.8374042835033197,3.8965969979847186,70.0
RTX,CSV,1255,1,0.2208,0.825,-1.4291,38,5,1.4465776661509033,0.8638856090182171,100.0,33,1.9836574887236913,1.8589991049187953,100.0
RTX,CSV,1255,5,0.2208,0.825,-1.4291,38,5,4.390360045234264,5.559309702315488,100.0,33,4.652984666004645,4.10337930724587,100.0
RTX,CSV,1255,10,0.2208,0.825,-1.4291,38,5,4.526591760134665,4.432086450405048,100.0,33,5.2064147322331005,5.083022830190846,100.0
RTX,CSV,1255,20,0.2208,0.825,-1.4291,38,5,10.178441658388357,9.086397111919233,100.0,33,6.012545925700094,7.049001864451101,87.87878787878788
RVTY,CSV,1255,1,-0.061,0.8302,-1.7215,36,6,1.5263203716190794,0.9374929118968232,100.0,30,2.243767245945292,2.174991149838503,100.0
RVTY,CSV,1255,5,-0.061,0.8302,-1.7215,36,6,6.210976846102678,4.773843776557291,100.0,30,5.005867884764109,4.336020217780949,100.0
RVTY,CSV,1255,10,-0.061,0.8302,-1.7215,36,6,4.351065068517628,2.8157654631290177,100.0,30,7.37388575676236,6.646165595927686,100.0
RVTY,CSV,1255,20,-0.061,0.8302,-1.7215,36,6,6.4367710212347165,5.841802498457162,83.33333333333334,30,7.5682091706282355,7.447374362948705,86.66666666666667
SATS,CSV,1255,1,0.0493,0.8574,-1.6656,41,6,1.4885392509414006,1.105700884514861,100.0,35,3.5569888019807467,3.0849753776616837,100.0
SATS,CSV,1255,5,0.0493,0.8574,-1.6656,41,6,5.6400463912154315,5.8179925029818875,100.0,35,9.130012331899804,6.763282932031496,100.0
SATS,CSV,1255,10,0.0493,0.8574,-1.6656,41,6,6.174990866800445,6.21740373225817,100.0,35,10.975984251378769,6.810812048009943,100.0
SATS,CSV,1255,20,0.0493,0.8574,-1.6656,41,6,4.9979859601664405,4.058768255514984,50.0,35,17.073815582538845,10.727971401949977,77.14285714285715
SBAC,CSV,1255,1,-0.0142,0.8571,-1.7283,40,2,1.7736860092263664,1.7736860092263664,100.0,38,1.6706616057283221,1.542758334536759,100.0
SBAC,CSV,1255,5,-0.0142,0.8571,-1.7283,40,2,3.899152149771038,3.899152149771038,100.0,38,4.550242689272857,3.9807345656862756,100.0
SBAC,CSV,1255,10,-0.0142,0.8571,-1.7283,40,2,2.470154473847428,2.470154473847428,100.0,38,6.8354029993278855,6.059701131881457,100.0
SBAC,CSV,1255,20,-0.0142,0.8571,-1.7283,40,2,1.976460700229263,1.976460700229263,100.0,38,5.9612656699447095,5.343643482698127,78.94736842105263
SBUX,CSV,1255,1,0.0212,0.8272,-1.6331,42,6,1.6090780168668317,1.70771138143738,100.0,36,2.0962954018932827,1.42582989919077,100.0
SBUX,CSV,1255,5,0.0212,0.8272,-1.6331,42,6,3.2725288511421255,3.3697973029501234,100.0,36,4.820527392246496,3.637403060756199,97.22222222222221
SBUX,CSV,1255,10,0.0212,0.8272,-1.6331,42,6,4.051285142621074,3.9397530109793575,100.0,36,5.440271356836664,4.755139850865608,100.0
SBUX,CSV,1255,20,0.0212,0.8272,-1.6331,42,6,1.507241267830487,2.3318249658551524,66.66666666666666,36,4.469370763998577,4.368869683079255,80.55555555555556
SCHW,CSV,1255,1,0.1317,0.8341,-1.5366,42,4,3.4587771847707103,1.8726112907736554,100.0,38,1.6761285833113144,1.1650388828567162,97.36842105263158
SCHW,CSV,1255,5,0.1317,0.8341,-1.5366,42,4,4.907298255740433,5.328483165402142,100.0,38,4.797306039105187,4.845123486287453,100.0
SCHW,CSV,1255,10,0.1317,0.8341,-1.5366,42,4,5.257771532955441,4.4443661684821,100.0,38,6.978625075396565,5.001844159428094,100.0
SCHW,CSV,1255,20,0.1317,0.8341,-1.5366,42,4,1.124151317333982,-0.006664340021691639,50.0,38,6.883260895592255,7.0483425051823385,78.94736842105263
SHW,CSV,1255,1,0.0757,0.9141,-1.7524,33,1,1.8421595936794093,1.8421595936794093,100.0,32,2.0813727427384334,1.6378839043940259,100.0
SHW,CSV,1255,5,0.0757,0.9141,-1.7524,33,1,2.1740444109492665,2.1740444109492665,100.0,32,4.89384094833479,4.322579803389458,100.0
SHW,CSV,1255,10,0.0757,0.9141,-1.7524,33,1,2.632758972554414,2.632758972554414,100.0,32,5.564123990736805,5.024228897796338,100.0
SHW,CSV,1255,20,0.0757,0.9141,-1.7524,33,1,5.507887057774292,5.507887057774292,100.0,32,5.3373130247256695,5.185916972373054,78.125
SJM,CSV,1255,1,0.0136,0.803,-1.5923,46,7,1.0106386365972369,0.8528615748625065,100.0,39,1.5799984589884981,1.427666417251119,100.0
SJM,CSV,1255,5,0.0136,0.803,-1.5923,46,7,2.5877166687774134,2.3570941745097875,100.0,39,4.136984032591559,4.0015811298002975,100.0
SJM,CSV,1255,10,0.0136,0.803,-1.5923,46,7,2.186262179526637,1.7733448299579944,100.0,39,5.146571053955512,4.333701866709752,100.0
SJM,CSV,1255,20,0.0136,0.803,-1.5923,46,7,0.2215153589432406,1.4042301120295297,71.42857142857143,39,3.8172212928921088,3.6031513379989075,74.35897435897436
SLB,CSV,1255,1,0.0555,0.8268,-1.5981,43,6,1.3663727597793398,1.287990382364713,100.0,37,2.4586367555770035,1.7363096097103685,100.0
SLB,CSV,1255,5,0.0555,0.8268,-1.5981,43,6,5.018773087704556,3.668058518672381,100.0,37,6.881627414779871,5.760457787654584,100.0
SLB,CSV,1255,10,0.0555,0.8268,-1.5981,43,6,5.610971844603276,6.278702305880521,100.0,37,8.905212819805069,8.501861034910274,100.0
SLB,CSV,1255,20,0.0555,0.8268,-1.5981,43,6,5.548757165691715,6.986786714121045,66.66666666666666,37,8.890015617001904,7.547978801996473,81.08108108108108
SMCI,CSV,1255,1,0.1015,0.8771,-1.6528,42,5,2.742302283925818,2.2107350513845767,100.0,37,3.4254743521821567,2.9076397117282777,100.0
SMCI,CSV,1255,5,0.1015,0.8771,-1.6528,42,5,24.82712574639255,18.294259979229707,100.0,37,11.517335284244856,8.956800863753601,100.0
SMCI,CSV,1255,10,0.1015,0.8771,-1.6528,42,5,28.251800263943842,18.32272757468621,100.0,37,14.928666922650887,9.013886545009568,100.0
SMCI,CSV,1255,20,0.1015,0.8771,-1.6528,42,5,38.67463596926304,41.68819655547791,80.0,37,18.832179837524198,15.275039201427356,83.78378378378379
SMG,CSV,1255,1,-0.1131,0.8895,-1.8921,34,7,2.813420973518408,2.0487664975469633,100.0,27,2.370266151858714,1.9576351583276914,100.0
SMG,CSV,1255,5,-0.1131,0.8895,-1.8921,34,7,6.6405801723516245,6.917437514762619,100.0,27,7.860932428398372,7.524430763961994,100.0
SMG,CSV,1255,10,-0.1131,0.8895,-1.8921,34,7,7.564639349594076,8.443346441475475,100.0,27,10.003146382298603,9.685100843609373,100.0
SMG,CSV,1255,20,-0.1131,0.8895,-1.8921,34,7,3.134787129754358,-1.8419124129772468,42.857142857142854,27,10.422358975540929,8.857685290695462,77.77777777777779
SNA,CSV,1255,1,0.1716,0.7569,-1.3421,41,6,1.99947556508521,2.211606750643032,100.0,35,1.8008558244671309,1.7474413399289372,100.0
SNA,CSV,1255,5,0.1716,0.7569,-1.3421,41,6,4.177697968968652,4.2095550497062035,100.0,35,3.661397458924943,3.544506369034882,100.0
SNA,CSV,1255,10,0.1716,0.7569,-1.3421,41,6,4.091397590254989,3.875731496885279,100.0,35,5.035565374751416,4.78582429702539,100.0
SNA,CSV,1255,20,0.1716,0.7569,-1.3421,41,6,4.424678100550188,5.185926010390871,83.33333333333334,35,5.3663065214216825,4.425999840425434,80.0
SNDK,CSV,289,1,0.5729,1.0071,-1.4412,6,0,,,,6,5.941966661260397,5.73428906225073,100.0
SNDK,CSV,289,5,0.5729,1.0071,-1.4412,6,0,,,,6,12.548551087559746,12.964850664701544,100.0
SNDK,CSV,289,10,0.5729,1.0071,-1.4412,6,0,,,,6,14.018538197522583,11.999602239255601,100.0
SNDK,CSV,289,20,0.5729,1.0071,-1.4412,6,0,,,,6,37.29664111417184,36.5332409549761,100.0
SNPS,CSV,1255,1,0.112,0.879,-1.646,38,8,1.8623683073970465,1.6031380862499254,100.0,30,2.2822655785561623,1.3472060650397486,100.0
SNPS,CSV,1255,5,0.112,0.879,-1.646,38,8,3.8699128614660183,3.89019257046804,100.0,30,6.620809399997557,5.856480313567687,100.0
SNPS,CSV,1255,10,0.112,0.879,-1.646,38,8,9.269529533364633,9.070901943938658,100.0,30,8.302833831504874,6.900294175885239,100.0
SNPS,CSV,1255,20,0.112,0.879,-1.646,38,8,9.132525083886227,8.402853035908493,87.5,30,9.175935321455592,8.205306540622365,80.0
SO,CSV,1255,1,0.1827,0.8368,-1.491,37,6,1.7098748599935492,1.4696622231524956,100.0,31,1.072351151140974,1.008279892984645,100.0
SO,CSV,1255,5,0.1827,0.8368,-1.491,37,6,4.087993335117072,3.687855740389289,100.0,31,3.04723677637067,2.4037850985048226,100.0
SO,CSV,1255,10,0.1827,0.8368,-1.491,37,6,5.954309067312416,6.771316381979174,100.0,31,3.7188941772659354,3.2398196186350785,100.0
SO,CSV,1255,20,0.1827,0.8368,-1.491,37,6,7.038150081435898,7.299477198879232,100.0,31,2.9661867314807466,3.6001737465663313,67.74193548387096
SOLV,CSV,511,1,-0.0825,0.8783,-1.839,16,1,1.8049483329258074,1.8049483329258074,100.0,15,2.9285974275317,2.133966169092004,100.0
SOLV,CSV,511,5,-0.0825,0.8783,-1.839,16,1,1.7291056944814587,1.7291056944814587,100.0,15,5.168924267059454,4.20658150459698,100.0
SOLV,CSV,511,10,-0.0825,0.8783,-1.839,16,1,11.497045041663114,11.497045041663114,100.0,15,6.149238688703604,4.586578767385978,100.0
SOLV,CSV,511,20,-0.0825,0.8783,-1.839,16,1,11.603217792308048,11.603217792308048,100.0,15,5.3589484114239685,1.8217531399085114,80.0
SPG,CSV,1255,1,0.194,0.8082,-1.4223,41,7,1.4133540132028786,1.0351214161190603,100.0,34,2.236921087839459,1.6165915100406854,100.0
SPG,CSV,1255,5,0.194,0.8082,-1.4223,41,7,4.304118073505437,4.143780395574745,100.0,34,4.464410510752046,3.540926300761961,100.0
SPG,CSV,1255,10,0.194,0.8082,-1.4223,41,7,4.193325612366702,5.307115669743531,100.0,34,6.011139043109874,5.22557808067349,100.0
SPG,CSV,1255,20,0.194,0.8082,-1.4223,41,7,5.5038388514184495,6.307421270820497,85.71428571428571,34,5.775235668174453,5.5908593069120425,82.35294117647058
SPGI,CSV,1255,1,0.1859,0.914,-1.6421,34,7,1.5534143804026483,1.1816655029543817,100.0,27,1.367532378271498,0.916276956765306,100.0
SPGI,CSV,1255,5,0.1859,0.914,-1.6421,34,7,3.5223648833153987,3.4849018219038324,100.0,27,3.751487176692461,3.100180924147194,100.0
SPGI,CSV,1255,10,0.1859,0.914,-1.6421,34,7,6.442112732175857,6.303617396208338,100.0,27,5.203788661169296,4.514130154136329,100.0
SPGI,CSV,1255,20,0.1859,0.914,-1.6421,34,7,4.876528843236597,5.014790493551816,71.42857142857143,27,6.703014087318272,5.779158064180069,88.88888888888889
SRE,CSV,1255,1,0.1653,0.8039,-1.4426,43,4,1.6823928245523718,1.420075768612584,100.0,39,1.4293648796017817,1.239164098956088,100.0
SRE,CSV,1255,5,0.1653,0.8039,-1.4426,43,4,4.08160877158976,3.6870138131852332,100.0,39,4.298262569107676,3.1309088227621706,100.0
SRE,CSV,1255,10,0.1653,0.8039,-1.4426,43,4,3.066200315679615,3.4111340175837643,100.0,39,5.08177350444427,4.1483452312550195,100.0
SRE,CSV,1255,20,0.1653,0.8039,-1.4426,43,4,3.5614666718122114,2.607801836591668,75.0,39,5.246679089326352,4.043912128865164,84.61538461538461
STE,CSV,1255,1,0.0927,0.8041,-1.5156,41,7,1.6277451745965457,1.294166320264155,100.0,34,1.6983025245292669,1.2233784868543451,100.0
STE,CSV,1255,5,0.0927,0.8041,-1.5156,41,7,5.438190193255628,6.107104180458965,100.0,34,3.8783989396865888,3.2031171139632626,100.0
STE,CSV,1255,10,0.0927,0.8041,-1.5156,41,7,5.1144968060878275,4.940255370546113,100.0,34,5.337373625667974,4.827328383150682,100.0
STE,CSV,1255,20,0.0927,0.8041,-1.5156,41,7,9.794979413556977,10.510563598237809,85.71428571428571,34,5.963449831937491,7.198045233585701,79.41176470588235
STLD,CSV,1255,1,0.1063,0.7887,-1.4711,34,6,2.3960397141945777,1.9035492705617556,100.0,28,2.3703468935227883,1.7318700668247373,100.0
STLD,CSV,1255,5,0.1063,0.7887,-1.4711,34,6,6.438560527086076,5.587698118828605,100.0,28,5.315707741650233,4.737470285077945,100.0
STLD,CSV,1255,10,0.1063,0.7887,-1.4711,34,6,12.571235585914273,12.88765407938963,100.0,28,7.363841769896298,6.4882604603261935,100.0
STLD,CSV,1255,20,0.1063,0.7887,-1.4711,34,6,17.164213114144047,15.616110971344753,83.33333333333334,28,6.9110275416423566,6.738525848815414,75.0
STT,CSV,1255,1,0.2414,0.8604,-1.4793,38,5,2.1765268105663775,2.581621016107827,100.0,33,2.486471743778976,1.952099565734638,100.0
STT,CSV,1255,5,0.2414,0.8604,-1.4793,38,5,7.054680629580187,7.162313476688794,100.0,33,4.8870955056559255,3.995547667580491,100.0
STT,CSV,1255,10,0.2414,0.8604,-1.4793,38,5,5.807816423418582,6.08961337932207,100.0,33,7.554854132051928,7.420932992396678,100.0
STT,CSV,1255,20,0.2414,0.8604,-1.4793,38,5,6.551222857286892,5.831451277711275,60.0,33,8.178410503503708,6.678508235895003,93.93939393939394
STX,CSV,1255,1,0.1809,0.9378,-1.6947,40,5,1.7958182327038599,2.6172479603463312,100.0,35,2.8167897734416703,1.6795475203307417,100.0
STX,CSV,1255,5,0.1809,0.9378,-1.6947,40,5,4.517183895033895,4.0688786513197766,100.0,35,5.950910947418316,4.842598927852583,100.0
STX,CSV,1255,10,0.1809,0.9378,-1.6947,40,5,6.20358285657054,6.11206340233881,100.0,35,9.710337980723935,9.173951093221913,100.0
STX,CSV,1255,20,0.1809,0.9378,-1.6947,40,5,1.132569397373377,-1.3874320515172927,40.0,35,12.980546210747496,10.603515485199482,88.57142857142857
STZ,CSV,1255,1,0.0312,0.8709,-1.7106,39,5,1.1326535001204654,1.3349792140967958,100.0,34,1.693755938994485,1.2253997330841297,100.0
STZ,CSV,1255,5,0.0312,0.8709,-1.7106,39,5,2.778131622817034,2.1930380427052074,100.0,34,3.3145454978288114,2.549017204297865,100.0
STZ,CSV,1255,10,0.0312,0.8709,-1.7106,39,5,5.002399876431333,6.343904138157121,100.0,34,3.971671005121006,4.060340055047503,100.0
STZ,CSV,1255,20,0.0312,0.8709,-1.7106,39,5,3.1169984654993783,6.606248094019361,60.0,34,5.69609714661613,4.958401678512429,91.17647058823529
SW,CSV,1255,1,0.0412,0.9523,-1.8633,82,20,2.410327213946606,0.0,40.0,62,2.194806911811616,0.6190488316768611,53.2258064516129
SW,CSV,1255,5,0.0412,0.9523,-1.8633,82,20,7.543284314558607,7.974128426509518,95.0,62,5.696309940057305,5.320497299817027,91.93548387096774
SW,CSV,1255,10,0.0412,0.9523,-1.8633,82,20,7.484130465057814,7.306052690525617,100.0,62,8.076028736874921,7.376088607204549,98.38709677419355
SW,CSV,1255,20,0.0412,0.9523,-1.8633,82,20,10.297472407649474,8.008318589875227,90.0,62,5.881082947730885,4.692129746844479,83.87096774193549
SWK,CSV,1255,1,-0.1206,0.7953,-1.7113,37,3,5.802223808447259,1.9853949703426286,100.0,34,2.540822521229142,1.9234580424401881,100.0
SWK,CSV,1255,5,-0.1206,0.7953,-1.7113,37,3,4.2588791487585835,5.079013718376485,100.0,34,7.7713239027323695,6.822312407549501,100.0
SWK,CSV,1255,10,-0.1206,0.7953,-1.7113,37,3,4.897983978853308,5.871815497447259,100.0,34,8.154753320743197,7.753265986100928,100.0
SWK,CSV,1255,20,-0.1206,0.7953,-1.7113,37,3,5.943376742892332,5.495879952537525,100.0,34,7.916529428353417,7.190820095379006,82.35294117647058
SWKS,CSV,1255,1,-0.0319,0.8502,-1.7322,35,5,1.9961280651823223,1.5254727960600425,100.0,30,3.253095235144218,2.1323646086094135,100.0
SWKS,CSV,1255,5,-0.0319,0.8502,-1.7322,35,5,6.616709086987302,7.563383002114081,100.0,30,5.3584140990779865,4.47264506168663,100.0
SWKS,CSV,1255,10,-0.0319,0.8502,-1.7322,35,5,7.313669637056821,4.230697356089757,100.0,30,7.117444776250332,5.2634396363044775,100.0
SWKS,CSV,1255,20,-0.0319,0.8502,-1.7322,35,5,7.301626183715352,6.9090929510339505,100.0,30,5.596283174018053,3.723556080850857,80.0
SYF,CSV,1255,1,0.1322,0.8225,-1.5129,34,3,2.7732492855444826,3.0645279356428543,100.0,31,2.3642520853843068,2.4248126271262875,100.0
SYF,CSV,1255,5,0.1322,0.8225,-1.5129,34,3,5.714470559356418,2.507835453892586,100.0,31,5.413755290911272,5.130856210209468,100.0
SYF,CSV,1255,10,0.1322,0.8225,-1.5129,34,3,4.078363863129257,2.0645011352819553,100.0,31,8.058114946299717,7.93960215301651,100.0
SYF,CSV,1255,20,0.1322,0.8225,-1.5129,34,3,9.572352319192168,2.1935428730440236,100.0,31,9.209675388766078,8.6312649942214,87.09677419354838
SYK,CSV,1255,1,0.099,0.8621,-1.6252,40,7,1.1314665763623666,1.0438212171651866,100.0,33,1.8599080770511083,1.5875430210277968,100.0
SYK,CSV,1255,5,0.099,0.8621,-1.6252,40,7,4.260978057184127,3.1281581341304,100.0,33,4.372416059936351,3.703060777282121,100.0
SYK,CSV,1255,10,0.099,0.8621,-1.6252,40,7,3.9351654965637013,4.120960391890115,100.0,33,5.122594637846024,4.685459379867359,100.0
SYK,CSV,1255,20,0.099,0.8621,-1.6252,40,7,6.891534166870865,6.304664853772637,100.0,33,6.777651783737419,6.488559450452794,90.9090909090909
SYY,CSV,1255,1,0.0476,0.8237,-1.5999,40,5,1.006274512998552,0.9080315615434956,100.0,35,1.7827573170222557,1.416248135108361,100.0
SYY,CSV,1255,5,0.0476,0.8237,-1.5999,40,5,3.617705532396397,3.352468539793079,100.0,35,3.8348096349356906,3.118712930025683,100.0
SYY,CSV,1255,10,0.0476,0.8237,-1.5999,40,5,4.596848554370328,4.660516485661635,100.0,35,5.017774951757363,4.436577389423286,100.0
SYY,CSV,1255,20,0.0476,0.8237,-1.5999,40,5,8.820812843112751,4.818771012308294,80.0,35,3.920026764303393,3.6911803117966775,77.14285714285715
T,CSV,1255,1,0.125,0.8628,-1.6007,37,1,2.3102581636759165,2.3102581636759165,100.0,36,1.8453883515263192,1.1391119735384172,100.0
T,CSV,1255,5,0.125,0.8628,-1.6007,37,1,0.3960591248542365,0.3960591248542365,100.0,36,4.0538893171564565,2.8694229851455546,100.0
T,CSV,1255,10,0.125,0.8628,-1.6007,37,1,5.280544017848585,5.280544017848585,100.0,36,5.439634918337609,4.4498037755503415,100.0
T,CSV,1255,20,0.125,0.8628,-1.6007,37,1,3.168341069521631,3.168341069521631,100.0,36,5.958988220402459,4.376456995746977,77.77777777777779
TAP,CSV,1255,1,-0.0168,0.8991,-1.8149,37,6,1.0145359232132847,0.888041106457031,83.33333333333334,31,1.667615646980464,1.1421708923554807,100.0
TAP,CSV,1255,5,-0.0168,0.8991,-1.8149,37,6,3.542943129488744,4.216278339269566,100.0,31,5.215573799503571,5.286337846965161,100.0
TAP,CSV,1255,10,-0.0168,0.8991,-1.8149,37,6,4.314774039922292,4.827101985291445,100.0,31,6.797665849226212,6.0669127786363175,100.0
TAP,CSV,1255,20,-0.0168,0.8991,-1.8149,37,6,6.718631225882821,6.921011962430258,100.0,31,6.175427734359245,5.248550987489485,87.09677419354838
TDG,CSV,1255,1,0.244,0.8903,-1.5367,40,2,1.3676460864884166,1.3676460864884166,100.0,38,1.5915000469640224,1.2841618299361897,100.0
TDG,CSV,1255,5,0.244,0.8903,-1.5367,40,2,2.556630865134874,2.556630865134874,100.0,38,4.750863950849241,4.254414437087104,100.0
TDG,CSV,1255,10,0.244,0.8903,-1.5367,40,2,6.383611805669689,6.383611805669689,100.0,38,6.540931391780402,6.246495475767365,100.0
TDG,CSV,1255,20,0.244,0.8903,-1.5367,40,2,7.50936172143442,7.50936172143442,100.0,38,6.6516508268210535,5.98976896317227,84.21052631578947
TDY,CSV,1255,1,0.1575,0.8181,-1.4787,33,4,2.6715958274520095,2.491105925251775,100.0,29,1.9194526407371144,1.6725665222500024,100.0
TDY,CSV,1255,5,0.1575,0.8181,-1.4787,33,4,2.1632186428661657,1.8816440836978527,100.0,29,3.872313297943041,3.3134936142845977,100.0
TDY,CSV,1255,10,0.1575,0.8181,-1.4787,33,4,1.8500289317576648,1.9432819763198066,100.0,29,5.9990494493662805,5.937233471359328,100.0
TDY,CSV,1255,20,0.1575,0.8181,-1.4787,33,4,-0.4454059744285256,-1.7838461312068352,25.0,29,6.862725636770599,7.189062432648338,89.65517241379311
TECH,CSV,1255,1,-0.0602,0.8698,-1.7998,40,2,2.5891927411946734,2.5891927411946734,100.0,38,2.047882395809181,1.802819591909793,97.36842105263158
TECH,CSV,1255,5,-0.0602,0.8698,-1.7998,40,2,6.109704038528944,6.109704038528944,100.0,38,6.129634777339549,4.448384776375507,100.0
TECH,CSV,1255,10,-0.0602,0.8698,-1.7998,40,2,12.654993351396836,12.654993351396836,100.0,38,7.044026096822279,5.31440451342683,100.0
TECH,CSV,1255,20,-0.0602,0.8698,-1.7998,40,2,16.876045252639763,16.876045252639763,100.0,38,7.214542095296814,6.22026951450815,92.10526315789474
TEL,CSV,1255,1,0.1778,0.8706,-1.5634,40,4,2.290280474997811,2.5463812168332396,100.0,36,1.622092399088281,1.2084775241075447,100.0
TEL,CSV,1255,5,0.1778,0.8706,-1.5634,40,4,5.783892359680897,4.7203048714508595,100.0,36,3.479947382177765,3.3915308946432883,100.0
TEL,CSV,1255,10,0.1778,0.8706,-1.5634,40,4,8.056307015999884,8.739441842343304,100.0,36,5.6436945842494195,4.707525892173662,100.0
TEL,CSV,1255,20,0.1778,0.8706,-1.5634,40,4,6.190421568066691,8.179688913362385,75.0,36,5.030479159657367,3.9295224093261405,80.55555555555556
TER,CSV,1255,1,0.1067,0.8272,-1.5478,35,4,2.225597417765269,2.2930991539375367,100.0,31,2.989821947157553,1.930724697895558,100.0
TER,CSV,1255,5,0.1067,0.8272,-1.5478,35,4,8.48268204032677,6.167326888180881,100.0,31,5.8843322553726765,4.896548702614487,100.0
TER,CSV,1255,10,0.1067,0.8272,-1.5478,35,4,11.754200583559884,8.908645288694283,100.0,31,10.016685841445216,7.933246872006522,100.0
TER,CSV,1255,20,0.1067,0.8272,-1.5478,35,4,12.076860564690742,7.115071696473493,75.0,31,11.013382677166126,10.49144990963136,74.19354838709677
TFC,CSV,1255,1,0.0805,0.8917,-1.7029,40,5,1.9089820733761003,1.8096272580665085,100.0,35,1.7814402372184721,1.1026044638429255,97.14285714285714
TFC,CSV,1255,5,0.0805,0.8917,-1.7029,40,5,5.087866716750762,4.685917263698895,100.0,35,5.440812464870544,4.946903960664664,100.0
TFC,CSV,1255,10,0.0805,0.8917,-1.7029,40,5,5.760618920591798,4.863239430600283,100.0,35,7.193711946529428,7.2999985391560855,100.0
TFC,CSV,1255,20,0.0805,0.8917,-1.7029,40,5,3.0353736356805627,1.1734043116579564,80.0,35,8.479122724106267,9.898407113187204,88.57142857142857
TGT,CSV,1255,1,0.0121,0.8866,-1.7612,37,4,1.0895797161280436,1.0711581654359112,100.0,33,2.2737476882492973,1.5570670739933243,100.0
TGT,CSV,1255,5,0.0121,0.8866,-1.7612,37,4,9.254091043471119,6.572614205150525,100.0,33,5.439030848530819,4.346506430820666,100.0
TGT,CSV,1255,10,0.0121,0.8866,-1.7612,37,4,8.561087243814576,8.431265262717599,100.0,33,6.461383932058781,4.7577158364380665,100.0
TGT,CSV,1255,20,0.0121,0.8866,-1.7612,37,4,9.267454498411157,10.794586310607102,75.0,33,5.21798209913781,5.0838123084933935,75.75757575757575
